time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
368,368,1518000.0,1339500.0,178500.0,1012,893,119,0.11758893280632404,0.42964719742063473,0.10765593998015868,0.18590216665875373,0.2511387971323547,0.8076183025997867,0.2667984189723318,893,568995.3592322374,16154.313126385212,1571126.6562705517,1576606.991221583,1580009.3812176653,1580250.1922092438,0,0,0.0,0,0,0,0,893,1339500.0,16328.0,0.42964719742063473,661500.0,178500.0,323,0.0009765625,396000.0,0.0,263,0.0,150000.0,0.0,100,0.0,310500.0,0.0,207
369,369,1530000.0,1363500.0,166500.0,1020,909,111,0.10882352941176464,0.42143420298165113,0.10535855074541278,0.18248636290287876,0.25000355928291673,0.8118332261709313,0.2666666666666664,909,562516.2719081964,16395.681477427483,1565798.9750314117,1572214.5386982537,1574247.3818505341,1575839.7727163434,0,0,0.0,0,0,0,0,909,1363500.0,18844.0,0.42143420298165113,654000.0,166500.0,326,0.0,424500.0,0.0,284,0.0,151500.0,0.0,101,0.0,300000.0,0.0,200
370,370,1482000.0,1329000.0,153000.0,988,886,102,0.10323886639676107,0.4144232163573084,0.1036058040893271,0.1794505166417419,0.250003619497075,0.7966961574875127,0.2798582995951415,886,583213.5520648925,16896.575171619654,1564495.2704870403,1570369.8715228557,1574301.5787787174,1576409.292284608,0,0,0.0,0,0,0,0,886,1329000.0,19996.0,0.4144232163573084,646500.0,153000.0,327,0.0,420000.0,0.0,280,0.0,142500.0,0.0,95,0.0,273000.0,0.0,182
371,371,1438500.0,1270500.0,168000.0,959,847,112,0.11678832116788314,0.4272980011261259,0.10828934403153148,0.18418102853150678,0.25688453414488965,0.7674522429061147,0.299530761209593,847,614732.8157085304,17337.14807522297,1564685.4500879229,1571194.9441184807,1576891.3420547212,1579343.6572104692,0,0,0.0,0,0,0,0,847,1270500.0,16416.0,0.4272980011261259,666000.0,168000.0,326,0.0009765625,372000.0,0.0,247,0.001953125,123000.0,0.0,80,0.0029296875,277500.0,0.0,182
372,372,1500000.0,1284000.0,216000.0,1000,856,144,0.1439999999999999,0.4536474920382163,0.11697632613455408,0.19438392614213967,0.2658605134293955,0.7672712764324955,0.28649999999999975,856,597438.4835589421,16568.62262532115,1558134.4481653273,1562018.8351630955,1565595.7690094411,1565658.6219935417,0,0,0.0,0,0,0,0,856,1284000.0,19260.0,0.4536474920382163,706500.0,216000.0,325,0.0064453125000000005,334500.0,0.0,217,0.0021484374999999997,138000.0,0.0,91,0.005664062500000001,321000.0,0.0,210
373,373,1452000.0,1263000.0,189000.0,968,842,126,0.13016528925619827,0.43876651982378834,0.1118888955809471,0.18872424873611826,0.26007839315527703,0.7821412592736039,0.26962809917355357,842,606296.437064399,16593.626028478146,1554019.191776535,1559926.778255084,1563286.2048809172,1564010.4872854948,0,0,0.0,0,0,0,0,842,1263000.0,20748.0,0.43876651982378834,681000.0,189000.0,328,0.0035156249999999997,316500.0,0.0,212,0.0017578124999999998,169500.0,0.0,113,0.0035156249999999997,285000.0,0.0,191
374,374,1440000.0,1264500.0,175500.0,960,843,117,0.12187499999999993,0.429994044282511,0.10993991732062776,0.18478593406224478,0.2614341049725974,0.7840628339243297,0.27031249999999973,843,613436.5729828903,16828.587219417095,1567727.2689108192,1573553.8743695868,1576256.5372148734,1576296.319745481,0,0,0.0,0,0,0,0,843,1264500.0,17560.0,0.429994044282511,669000.0,175500.0,331,0.0035156249999999997,316500.0,0.0,211,0.0017578124999999998,156000.0,0.0,104,0.0044921875000000005,298500.0,0.0,198
375,375,1417500.0,1198500.0,219000.0,945,799,146,0.15449735449735438,0.45447844482942407,0.11567039245735602,0.19561326040104854,0.25907348689986304,0.7402223754753703,0.29920634920634903,799,633397.8000196646,17451.444825291634,1563928.319800651,1572175.866074972,1574835.4025680844,1575529.8821036816,0,0,0.0,0,0,0,0,799,1198500.0,20508.0,0.45447844482942407,703500.0,219000.0,323,0.0035156249999999997,292500.0,0.0,195,0.001171875,142500.0,0.0,96,0.0035156249999999997,279000.0,0.0,187
376,376,1411500.0,1252500.0,159000.0,941,835,106,0.11264612114771512,0.42064403507505754,0.1069188212687644,0.1811326536609016,0.25839648628829615,0.7725335106141664,0.2951647183846968,835,617925.9902310537,17046.315276384354,1577153.5410376787,1583682.1944580423,1586958.7285425556,1588662.7520751953,0,0,0.0,0,0,0,0,835,1252500.0,19028.0,0.42064403507505754,649500.0,159000.0,328,0.0035156249999999997,364500.0,0.0,243,0.0005859375,124500.0,0.0,84,0.0029296875,273000.0,0.0,183
377,377,1461000.0,1299000.0,162000.0,974,866,108,0.11088295687885003,0.4239300663972284,0.10759384472430711,0.18263977908117546,0.2576335613475925,0.77977642610554,0.29466119096509225,866,593683.3689769587,17544.433203428984,1575906.5377871394,1581764.809079662,1583563.3531238374,1584630.339349568,0,0,0.0,0,0,0,0,866,1299000.0,17944.0,0.4239300663972284,649500.0,162000.0,324,0.0035156249999999997,411000.0,0.0,274,0.0005859375,118500.0,0.0,79,0.00234375,282000.0,0.0,189
378,378,1521000.0,1290000.0,231000.0,1014,860,154,0.15187376725838256,0.4593300536087863,0.11571141965219658,0.19838960872870448,0.2538352121856961,0.7639763182766554,0.29536489151873746,860,592070.2992157808,17172.30772599578,1565089.0924038738,1569846.0205850364,1573284.77768117,1573770.7449378371,0,0,0.0,0,0,0,0,860,1290000.0,16228.0,0.4593300536087863,717000.0,231000.0,325,0.0017578124999999998,361500.0,0.0,244,0.0,136500.0,0.0,92,0.0017578124999999998,306000.0,0.0,205
379,379,1461000.0,1308000.0,153000.0,974,872,102,0.1047227926078028,0.4173745598591547,0.10546668683978869,0.18008276000022927,0.25539616155995337,0.8051745678241149,0.2664271047227924,872,580286.2100909066,16760.327992230654,1557008.5834780752,1563552.06004983,1566445.4128396201,1567256.5125707388,0,0,0.0,0,0,0,0,872,1308000.0,16100.0,0.4173745598591547,639000.0,153000.0,325,0.002734375,369000.0,0.0,245,0.0,138000.0,0.0,92,0.0017578124999999998,315000.0,0.0,210
380,380,1425000.0,1249500.0,175500.0,950,833,117,0.12315789473684202,0.42863281249999974,0.10803710937499994,0.18509740662203203,0.25411042192823374,0.7685351082165557,0.2826315789473681,833,625382.0835374885,17046.805921018124,1564667.1069107652,1573310.2862144185,1577814.395971144,1577885.3113575578,0,0,0.0,0,0,0,0,833,1249500.0,17076.0,0.42863281249999974,675000.0,175500.0,332,0.0017578124999999998,310500.0,0.0,208,0.0,142500.0,0.0,95,0.0017578124999999998,297000.0,0.0,198
381,381,1372500.0,1219500.0,153000.0,915,813,102,0.11147540983606549,0.4162291910046727,0.10464323525116817,0.179894871585539,0.2528205827699225,0.7778790514098405,0.2751366120218577,813,631167.8886279477,17550.56120324135,1572364.3672873855,1578486.9275436352,1582839.2058892786,1583205.7274979353,0,0,0.0,0,0,0,0,813,1219500.0,21312.0,0.4162291910046727,642000.0,153000.0,328,0.001171875,300000.0,0.0,201,0.0,142500.0,0.0,95,0.001171875,288000.0,0.0,193
382,382,1414500.0,1224000.0,190500.0,943,816,127,0.13467656415694582,0.4385336006637166,0.11021933766592915,0.18955293186274572,0.25267693668356256,0.7594006087167418,0.29188759278897103,816,629379.3787527919,17016.337176054716,1576962.787570253,1584868.3164823651,1588545.3790666189,1589761.909957409,0,0,0.0,0,0,0,0,816,1224000.0,18652.0,0.4385336006637166,678000.0,190500.0,324,0.001171875,313500.0,0.0,209,0.0,136500.0,0.0,91,0.001171875,286500.0,0.0,191
383,383,1411500.0,1194000.0,217500.0,941,796,145,0.1540913921360254,0.45332031249999977,0.11347656249999995,0.19620902636001855,0.2506484808741469,0.7392536675449406,0.30579171094580215,796,637545.3344217469,17034.51511847973,1586530.2866715938,1590988.5994502634,1593687.6538414126,1594291.6001043916,0,0,0.0,0,0,0,0,796,1194000.0,16476.0,0.45332031249999977,696000.0,217500.0,320,0.0005859375,304500.0,0.0,204,0.0,127500.0,0.0,85,0.0,283500.0,0.0,191
384,384,1387500.0,1171500.0,216000.0,925,781,144,0.15567567567567558,0.4502618018617019,0.11280959109042547,0.19482853263966937,0.25108665917554557,0.7181749354534375,0.3186486486486484,781,658027.0083513175,17412.31714218855,1575617.561189115,1581659.2640715719,1585587.9133601903,1587270.9609677196,0,0,0.0,0,0,0,0,781,1171500.0,16116.0,0.4502618018617019,705000.0,216000.0,326,0.0,286500.0,0.0,192,0.0,118500.0,0.0,79,0.0009765625,277500.0,0.0,184
385,385,1483500.0,1180500.0,303000.0,989,787,202,0.204246713852376,0.48908552162547503,0.12251552103136876,0.21163966403041537,0.2510004002887051,0.6856251033918123,0.3399898887765418,787,650383.3483415082,17803.496993541718,1576960.215860462,1582709.3017115057,1585592.8072533282,1586179.1189237237,0,0,0.0,0,0,0,0,787,1180500.0,14372.0,0.48908552162547503,789000.0,303000.0,324,0.0009765625,285000.0,0.0,189,0.0,118500.0,0.0,79,0.0,291000.0,0.0,195
386,386,1506000.0,1224000.0,282000.0,1004,816,188,0.18725099601593614,0.48043740826810144,0.12010935206702536,0.20803550024426587,0.250003122161381,0.720897102154075,0.31274900398406347,816,630808.9851974794,17056.85619816184,1587715.3575711548,1591318.1043414026,1593069.6086139493,1593679.2420848608,0,0,0.0,0,0,0,0,816,1224000.0,16404.0,0.48043740826810144,766500.0,282000.0,324,0.0,303000.0,0.0,203,0.0,141000.0,0.0,94,0.0,295500.0,0.0,197
387,387,1488000.0,1227000.0,261000.0,992,818,174,0.1754032258064515,0.4718876008064513,0.11846018145161283,0.204052973596281,0.25207157359491184,0.7227219581553574,0.3276209677419353,818,624700.7388494106,17345.648425728083,1581607.1972874254,1588501.008840314,1590656.6943043326,1592248.6046164632,0,0,0.0,0,0,0,0,818,1227000.0,13476.0,0.4718876008064513,744000.0,261000.0,322,0.001953125,349500.0,0.0,231,0.0,118500.0,0.0,79,0.0,276000.0,0.0,184
388,388,1482000.0,1261500.0,220500.0,988,841,147,0.14878542510121448,0.4531812764830506,0.11344180349576266,0.19614882204341438,0.2506486798282917,0.7557165861513687,0.30161943319838036,841,614616.4019956071,16827.350473046303,1584703.471431315,1589611.5044550777,1592402.778869598,1593010.1101917028,0,0,0.0,0,0,0,0,841,1261500.0,15864.0,0.4531812764830506,708000.0,220500.0,324,0.0005859375,351000.0,0.0,235,0.0,132000.0,0.0,88,0.0,291000.0,0.0,194
389,389,1468500.0,1236000.0,232500.0,979,824,155,0.15832482124616945,0.4592700869161357,0.11481752172903392,0.1988697812338303,0.2500032660591419,0.7523864325032107,0.3036261491317669,824,605010.075794728,16956.99689307809,1573289.5501583368,1581087.8296712625,1584827.4992687872,1585383.2754918337,0,0,0.0,0,0,0,0,824,1236000.0,17436.0,0.4592700869161357,706500.0,232500.0,320,0.0,346500.0,0.0,232,0.0,133500.0,0.0,89,0.0,282000.0,0.0,188
390,390,1599000.0,1348500.0,250500.0,1066,899,167,0.15666041275797365,0.4646877357897382,0.11666021519743455,0.20093536476377935,0.2521036695387091,0.7601694325668017,0.29784240150093777,899,576730.3339208347,16826.777962207794,1562969.0449355184,1566770.283753003,1569224.9484860513,1569964.4095466137,0,0,0.0,0,0,0,0,899,1348500.0,17940.0,0.4646877357897382,745500.0,250500.0,328,0.001953125,378000.0,0.0,250,0.0,117000.0,0.0,78,0.0,358500.0,0.0,239
391,391,1521000.0,1245000.0,276000.0,1014,830,184,0.1814595660749506,0.47629059436274485,0.11907264859068621,0.2062398771508632,0.25000314934446954,0.7245756262015233,0.3170611439842206,830,616960.2812399544,17408.071124732494,1564064.4562492252,1568640.8086207933,1571512.4595347957,1574463.8562480211,0,0,0.0,0,0,0,0,830,1245000.0,20072.0,0.47629059436274485,765000.0,276000.0,326,0.0,300000.0,0.0,202,0.0,130500.0,0.0,87,0.0,325500.0,0.0,217
392,392,1453500.0,1189500.0,264000.0,969,793,176,0.18163054695562425,0.4709612025948101,0.11774030064870253,0.2039321828219876,0.25000318498249247,0.7070808922089854,0.3279153766769862,793,646496.3450508778,17335.72661781311,1572220.14900378,1576196.9454184507,1578745.1378849,1580453.2011966705,0,0,0.0,0,0,0,0,793,1189500.0,15236.0,0.4709612025948101,751500.0,264000.0,326,0.0,303000.0,0.0,202,0.0,126000.0,0.0,84,0.0,273000.0,0.0,182
393,393,1503000.0,1210500.0,292500.0,1002,807,195,0.19461077844311364,0.4833343272900761,0.12107772244751902,0.2091493283033399,0.25101230400259605,0.6967991782799401,0.33882235528942095,807,645238.5503184027,17489.423834502697,1577646.4651403904,1582996.1641188134,1587627.3080387963,1590203.8565936089,0,0,0.0,0,0,0,0,807,1210500.0,15036.0,0.4833343272900761,786000.0,292500.0,327,0.0,321000.0,0.0,214,0.0009765625,123000.0,0.0,81,0.0,273000.0,0.0,182
394,394,1555500.0,1248000.0,307500.0,1037,832,205,0.19768563162970093,0.49055059523809497,0.12263764880952374,0.21241463865888394,0.25000305779479687,0.7279207698285268,0.3054484088717453,832,610638.3001570872,16852.33114784956,1580023.1393242418,1584464.9725978386,1587702.6369591583,1588349.149898529,0,0,0.0,0,0,0,0,832,1248000.0,15860.0,0.49055059523809497,787500.0,307500.0,322,0.0,312000.0,0.0,208,0.0,159000.0,0.0,107,0.0,297000.0,0.0,198
395,395,1585500.0,1338000.0,247500.0,1057,892,165,0.15610217596972556,0.46878765060240934,0.11890589702560234,0.2020047180333005,0.257325257277437,0.7761929309238041,0.27649006622516525,892,594607.8408475883,15668.726984113455,1586136.5548745275,1590698.5456318255,1593228.5461736533,1594250.810823381,0,0,0.0,0,0,0,0,892,1338000.0,16936.0,0.46878765060240934,747000.0,247500.0,325,0.001953125,349500.0,0.0,231,0.001953125,174000.0,0.0,114,0.0029296875,315000.0,0.0,207
396,396,1581000.0,1293000.0,288000.0,1054,862,192,0.18216318785578736,0.48823529411764677,0.12552562040441168,0.20941605331188987,0.26432167275455853,0.7642304834759638,0.2760910815939277,862,588193.093346068,15792.729268550873,1587196.9929021685,1593566.0863714076,1596819.7131626108,1597653.0751841664,0,0,0.0,0,0,0,0,862,1293000.0,16708.0,0.48823529411764677,765000.0,288000.0,318,0.0060546875,322500.0,0.0,210,0.0021484374999999997,189000.0,0.0,125,0.005664062500000001,304500.0,0.0,199
397,397,1516500.0,1236000.0,280500.0,1011,824,187,0.18496538081107802,0.48274739583333304,0.12317708333333326,0.20760022175114903,0.26038231931207806,0.7294549290185924,0.30885262116716095,824,624119.6392636936,16969.144703298807,1586668.9423842072,1591935.771520537,1594220.6637599424,1594950.0943985581,0,0,0.0,0,0,0,0,824,1236000.0,13904.0,0.48274739583333304,765000.0,280500.0,324,0.0041015625,319500.0,0.0,213,0.0017578124999999998,154500.0,0.0,103,0.0041015625,277500.0,0.0,185
398,398,1459500.0,1230000.0,229500.0,973,820,153,0.15724563206577585,0.4597914209905658,0.11685215212264145,0.19799795767428754,0.25832465231035984,0.7503741055548334,0.293165467625899,820,625569.33883947,16719.71980676055,1578475.7991193414,1583170.9118965585,1585904.4662525163,1586622.1332077384,0,0,0.0,0,0,0,0,820,1230000.0,15352.0,0.4597914209905658,715500.0,229500.0,324,0.0029296875,310500.0,0.0,209,0.001171875,156000.0,0.0,105,0.0035156249999999997,277500.0,0.0,186
399,399,1437000.0,1231500.0,205500.0,958,821,137,0.1430062630480166,0.4480040841919737,0.11385648979799343,0.192923976968177,0.2583207521018642,0.7672534292841808,0.276617954070981,821,618326.5207535329,16739.953256487846,1562927.8966605067,1566891.6829204082,1571710.7673869717,1571897.3220751882,0,0,0.0,0,0,0,0,821,1231500.0,16816.0,0.4480040841919737,691500.0,205500.0,324,0.0039062499999999996,301500.0,0.0,200,0.0005859375,171000.0,0.0,115,0.0029296875,273000.0,0.0,183
400,400,1422000.0,1252500.0,169500.0,948,835,113,0.11919831223628684,0.42782355878995415,0.10881135844748854,0.18418262546376035,0.2587215129161519,0.7770814310616752,0.28797468354430356,835,608795.7816169425,16962.819621264935,1560260.318054539,1567378.8236445617,1570950.4451827682,1571813.3975055218,0,0,0.0,0,0,0,0,835,1252500.0,22756.0,0.42782355878995415,657000.0,169500.0,326,0.0029296875,354000.0,0.0,237,0.0015625,138000.0,0.0,91,0.0029296875,273000.0,0.0,182
401,401,1374000.0,1219500.0,154500.0,916,813,103,0.1124454148471615,0.4174236918604649,0.10567428234011622,0.17999003610263045,0.2563398807706554,0.7785357453031169,0.2751091703056765,813,635461.3886640881,17046.206539928913,1577613.9182383777,1582119.8966778398,1585083.4832750838,1585360.2432501912,0,0,0.0,0,0,0,0,813,1219500.0,23660.0,0.4174236918604649,645000.0,154500.0,329,0.00234375,304500.0,0.0,204,0.0005859375,151500.0,0.0,102,0.00234375,273000.0,0.0,183
402,402,1395000.0,1218000.0,177000.0,930,812,118,0.12688172043010745,0.4317471590909089,0.10896218039772722,0.18636199010515184,0.2547619595257632,0.7601725483578374,0.2978494623655912,812,624264.9664082285,17347.520262300968,1575388.6788008274,1583903.0975403942,1587535.7749128973,1588283.6629991531,0,0,0.0,0,0,0,0,812,1218000.0,19420.0,0.4317471590909089,660000.0,177000.0,322,0.00234375,328500.0,0.0,219,0.0,120000.0,0.0,81,0.0017578124999999998,286500.0,0.0,192
403,403,1365000.0,1224000.0,141000.0,910,816,94,0.10329670329670322,0.40956101190476174,0.10312267485119044,0.17692338835947877,0.25358389358056416,0.7724698138833749,0.2917582417582414,816,626437.5847535459,17003.60838329792,1565538.1506408155,1571433.7660827904,1575207.2045151659,1575831.1298282743,0,0,0.0,0,0,0,0,816,1224000.0,17524.0,0.40956101190476174,630000.0,141000.0,326,0.0017578124999999998,336000.0,0.0,225,0.0,117000.0,0.0,78,0.001171875,282000.0,0.0,189
404,404,1365000.0,1227000.0,138000.0,910,818,92,0.10109890109890103,0.40718005952380937,0.10252743675595234,0.17589241237090822,0.2536048851476846,0.7726716280875141,0.29120879120879084,818,633626.9524958042,17156.90781918168,1578253.389752689,1582957.941027044,1588762.6518514089,1591011.4735668302,0,0,0.0,0,0,0,0,818,1227000.0,20916.0,0.40718005952380937,630000.0,138000.0,328,0.0017578124999999998,334500.0,0.0,223,0.0,117000.0,0.0,78,0.001171875,283500.0,0.0,189
405,405,1386000.0,1227000.0,159000.0,924,818,106,0.11471861471861464,0.4214834580399059,0.10595680200997648,0.18217049916224823,0.25278439619527815,0.7831140527887642,0.27651515151515116,818,621477.6583848092,16989.009518772364,1584906.0647673279,1589913.9429506105,1591573.821725382,1592070.833160162,0,0,0.0,0,0,0,0,818,1227000.0,15460.0,0.4214834580399059,639000.0,159000.0,321,0.0017578124999999998,319500.0,0.0,213,0.0,138000.0,0.0,92,0.0005859375,289500.0,0.0,194
406,406,1378500.0,1243500.0,135000.0,919,829,90,0.09793253536452659,0.4060291502723969,0.10194674069309922,0.17556254991662526,0.2521679350122108,0.80872168960353,0.24782372143634368,829,620347.4783704794,16763.92996329069,1589123.5916907787,1593722.7958278633,1596720.2706728198,1597403.3832620382,0,0,0.0,0,0,0,0,829,1243500.0,20000.0,0.4060291502723969,619500.0,135000.0,323,0.001171875,295500.0,0.0,198,0.0,165000.0,0.0,110,0.0005859375,298500.0,0.0,199
407,407,1350000.0,1233000.0,117000.0,900,822,78,0.0866666666666666,0.39422873590225543,0.09933843397556387,0.1702575905160716,0.25396932628914975,0.8092360811394044,0.25333333333333297,822,615457.3193618801,16700.49827721715,1575417.1901444555,1587592.7245997952,1591618.8170489455,1593552.2250170708,0,0,0.0,0,0,0,0,822,1233000.0,19992.0,0.39422873590225543,598500.0,117000.0,322,0.0005859375,307500.0,0.0,206,0.0,145500.0,0.0,97,0.0025390624999999997,298500.0,0.0,197
408,408,1330500.0,1200000.0,130500.0,887,800,87,0.09808342728297625,0.40304346177184447,0.10129797481796113,0.1742137322351162,0.25266928716637654,0.7724538846104001,0.28269447576099194,800,636196.1913680739,17406.630014270544,1563843.7691181332,1569389.0959475548,1571828.4511648542,1572941.276875198,0,0,0.0,0,0,0,0,800,1200000.0,18764.0,0.40304346177184447,618000.0,130500.0,324,0.0015625,298500.0,0.0,198,0.0,117000.0,0.0,78,0.0005859375,297000.0,0.0,200
409,409,1390500.0,1216500.0,174000.0,927,811,116,0.12513484358144544,0.42770609445701335,0.10707300798925334,0.18511775333484273,0.25068731676544964,0.7556188074410949,0.2969255663430419,811,633416.6849577442,17120.124816656113,1572776.8261876106,1577664.9845835387,1580280.849542973,1580416.0214632154,0,0,0.0,0,0,0,0,811,1216500.0,18580.0,0.42770609445701335,663000.0,174000.0,327,0.0005859375,312000.0,0.0,209,0.0,117000.0,0.0,78,0.0,298500.0,0.0,200
410,410,1399500.0,1242000.0,157500.0,933,828,105,0.11254019292604495,0.41826331967213093,0.10471231429303274,0.18102891540268756,0.2507028337445365,0.7924284575078197,0.265541264737406,828,615346.6175421268,16621.332334458828,1579320.4997841597,1585950.4339030832,1588503.671848345,1588560.1650901437,0,0,0.0,0,0,0,0,828,1242000.0,15652.0,0.41826331967213093,640500.0,157500.0,324,0.0005859375,313500.0,0.0,209,0.0,151500.0,0.0,101,0.0,294000.0,0.0,196
411,411,1477500.0,1303500.0,174000.0,985,869,116,0.11776649746192885,0.428784899376417,0.10758684984410426,0.18544487745822388,0.2518243255744492,0.8012322902662117,0.2626903553299491,869,593439.9947020656,16481.25442236662,1581371.020073235,1585280.1939667345,1587872.9557402467,1588831.879242301,0,0,0.0,0,0,0,0,869,1303500.0,16252.0,0.428784899376417,661500.0,174000.0,323,0.0015625,345000.0,0.0,229,0.0,153000.0,0.0,102,0.0,318000.0,0.0,212
412,412,1464000.0,1251000.0,213000.0,976,834,142,0.14549180327868844,0.44858660954301055,0.11214665238575264,0.19424369983088902,0.2500033438433334,0.7621144528574811,0.2914959016393439,834,611665.102989249,17092.526330262423,1574643.735223651,1579763.3745727574,1581686.7166150562,1582624.3956545591,0,0,0.0,0,0,0,0,834,1251000.0,14428.0,0.44858660954301055,697500.0,213000.0,324,0.0,330000.0,0.0,222,0.0,139500.0,0.0,93,0.0,297000.0,0.0,198
413,413,1500000.0,1227000.0,273000.0,1000,818,182,0.18199999999999988,0.4760088582677162,0.11900221456692905,0.20611788184313432,0.2500031512084809,0.7164637641286654,0.32299999999999973,818,628800.2102686523,17106.465431809425,1571911.7440234213,1575527.399638514,1577472.6336956841,1578203.398090899,0,0,0.0,0,0,0,0,818,1227000.0,13304.0,0.4760088582677162,762000.0,273000.0,325,0.0,318000.0,0.0,212,0.0,123000.0,0.0,82,0.0,297000.0,0.0,198
414,414,1416000.0,1206000.0,210000.0,944,804,140,0.14830508474576262,0.44702200940860193,0.11175550235215048,0.1935662080993078,0.25000335554698405,0.7359651151266889,0.3077330508474574,804,634207.8779095892,17676.879790604115,1563972.6189257442,1567607.534210574,1571686.568845104,1572349.4999147058,0,0,0.0,0,0,0,0,804,1206000.0,16368.0,0.44702200940860193,697500.0,210000.0,325,0.0,300000.0,0.0,200,0.0,117000.0,0.0,78,0.0,301500.0,0.0,201
415,415,1417500.0,1227000.0,190500.0,945,818,127,0.1343915343915343,0.43498007725501087,0.10874501931375272,0.18835189852147857,0.25000344844172595,0.7566597752961313,0.29550264550264527,818,619175.3250318423,16845.16486185789,1568831.76533193,1574737.2628482825,1577898.0226806388,1578388.9750040174,0,0,0.0,0,0,0,0,818,1227000.0,16760.0,0.43498007725501087,673500.0,190500.0,327,0.0,316500.0,0.0,211,0.0,117000.0,0.0,78,0.0,310500.0,0.0,207
416,416,1440000.0,1227000.0,213000.0,960,818,142,0.14791666666666656,0.4455950797872338,0.11139876994680845,0.19294832944854914,0.25000336629248,0.7375915586743841,0.314583333333333,818,633391.2809621623,17359.612280100584,1576110.3900093406,1580635.950469982,1582677.0995278028,1582870.8782575727,0,0,0.0,0,0,0,0,818,1227000.0,19164.0,0.4455950797872338,705000.0,213000.0,327,0.0,333000.0,0.0,222,0.0,117000.0,0.0,78,0.0,285000.0,0.0,190
417,417,1393500.0,1228500.0,165000.0,929,819,110,0.11840688912809465,0.4228218605990781,0.10570546514976953,0.1830872362771021,0.2500035476016907,0.7661804655457112,0.29305705059203424,819,622703.9931086135,17337.486763119698,1569946.926569116,1576444.671447642,1582885.615700916,1585361.5659180284,0,0,0.0,0,0,0,0,819,1228500.0,17828.0,0.4228218605990781,651000.0,165000.0,322,0.0,328500.0,0.0,219,0.0,117000.0,0.0,78,0.0,297000.0,0.0,198
418,418,1503000.0,1279500.0,223500.0,1002,853,149,0.14870259481037915,0.45313116776315765,0.11352693256578941,0.19607100193649885,0.25107977814927507,0.753480706768091,0.3058882235528939,853,606379.5562969664,17261.697409510612,1580277.015196526,1584777.5126796842,1588872.5639519629,1590429.1970302463,0,0,0.0,0,0,0,0,853,1279500.0,17948.0,0.45313116776315765,712500.0,223500.0,325,0.0009765625,363000.0,0.0,241,0.0,117000.0,0.0,78,0.0,310500.0,0.0,207
419,419,1525500.0,1284000.0,241500.0,1017,856,161,0.15830875122910512,0.46671682889344235,0.11951123847336059,0.20046239684184902,0.26222566691693144,0.7469192772650461,0.31096361848574205,856,604774.3263385609,17009.27248966694,1578422.8854316324,1583913.4371058792,1586040.276758008,1586395.8904507756,0,0,0.0,0,0,0,0,856,1284000.0,16740.0,0.46671682889344235,732000.0,241500.0,321,0.0044921875,367500.0,0.0,241,0.001953125,120000.0,0.0,78,0.0048828125,306000.0,0.0,199
420,420,1458000.0,1255500.0,202500.0,972,837,135,0.1388888888888888,0.44617896193304507,0.11427911548326126,0.19162497068477757,0.26234947239221806,0.7533922362923032,0.30401234567901203,837,621214.7095821309,16862.88618195057,1581185.4956972003,1586495.9823302722,1588643.606603137,1589850.5337520838,0,0,0.0,0,0,0,0,837,1255500.0,15912.0,0.44617896193304507,694500.0,202500.0,327,0.0039062499999999996,345000.0,0.0,229,0.0021484374999999997,118500.0,0.0,78,0.0048828125,300000.0,0.0,198
421,421,1471500.0,1251000.0,220500.0,981,834,147,0.14984709480122316,0.45613048041044746,0.11622988572761188,0.1962430119504368,0.2596924831549267,0.7559384102027543,0.30249745158002006,834,609790.1960160147,17151.522810965776,1573519.7924918502,1579196.8312414074,1581490.9475490307,1583008.0006693602,0,0,0.0,0,0,0,0,834,1251000.0,16240.0,0.45613048041044746,703500.0,220500.0,323,0.0035156249999999997,355500.0,0.0,237,0.0017578124999999998,136500.0,0.0,91,0.0035156249999999997,276000.0,0.0,185
422,422,1401000.0,1224000.0,177000.0,934,816,118,0.1263383297644539,0.43327350788288266,0.11061329884572067,0.1862918662782268,0.26065854203311106,0.7570957439422342,0.302462526766595,816,628923.2805092891,17599.31227877736,1572352.4785683155,1579618.208943069,1582026.1633293163,1582069.4438730478,0,0,0.0,0,0,0,0,816,1224000.0,18824.0,0.43327350788288266,666000.0,177000.0,325,0.0044921875000000005,339000.0,0.0,225,0.001171875,123000.0,0.0,83,0.0035156249999999997,273000.0,0.0,182
