time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
393,393,1503000.0,1503000.0,0.0,1002,1002,0,0.0,0.005078124999999999,0.0015136718749999998,0.002096199993522039,0.34295111017672586,0.9512369821274274,0.1252495009980037,1002,15502.460087958329,15162.16068381071,30169.468611478802,37114.62393422127,42000.3685849925,42251.45571112633,0,0,0.0,0,0,0,0,1002,1503000.0,21572.0,0.005078124999999999,489000.0,0.0,322,0.0,423000.0,0.0,282,0.0009765625,318000.0,0.0,211,0.0,273000.0,0.0,182
394,394,1555500.0,1555500.0,0.0,1037,1037,0,0.0,0.01328125,0.0033203125,0.005750949947006038,0.25011294967835573,0.9655129379231087,0.1048698167791704,1037,22198.803652573344,17617.093276143074,60296.655082321166,69824.65383908033,74067.93801148486,74467.53704088926,0,0,0.0,0,0,0,0,1037,1555500.0,20200.0,0.01328125,496500.0,0.0,321,0.0,408000.0,0.0,272,0.0,354000.0,0.0,237,0.0,297000.0,0.0,198
395,395,1585500.0,1585500.0,0.0,1057,1057,0,0.0,0.0048828125,0.003662109375,0.0008097228492078613,0.9533898305084746,0.9810033330874787,0.07497634815515597,1057,15961.661549021133,14113.793853223324,42656.93561643362,58325.64586910496,65365.59859062099,67417.59488040209,0,0,0.0,0,0,0,0,1057,1585500.0,21736.0,0.0029296875,444000.0,0.0,307,0.0048828125,456000.0,0.0,299,0.00390625,360000.0,0.0,236,0.0029296875,325500.0,0.0,214
396,396,1581000.0,1581000.0,0.0,1054,1054,0,0.0,0.0068359375,0.006396484375,0.0004858337095247165,0.9942641946697565,0.9794502673193303,0.07922201138519913,1054,13876.814446360326,13809.660424560308,25733.78439549505,28395.917762622837,30961.936008586326,31799.255943715572,0,0,0.0,0,0,0,0,1054,1581000.0,20672.0,0.0068359375,457500.0,0.0,301,0.0068359375,436500.0,0.0,287,0.00625,376500.0,0.0,247,0.005664062500000001,310500.0,0.0,203
397,397,1516500.0,1516500.0,0.0,1011,1011,0,0.0,0.0052734374999999995,0.00439453125,0.0005074367600299443,0.986842105263158,0.9726074975164334,0.09174085064292758,1011,13468.12946617173,13255.179880797863,25108.885863810778,28244.012156683206,31875.70708651843,32173.224850416183,0,0,0.0,0,0,0,0,1011,1516500.0,17832.0,0.0041015625,460500.0,0.0,309,0.0052734374999999995,399000.0,0.0,266,0.0041015625,373500.0,0.0,250,0.0041015625,283500.0,0.0,189
398,398,1459500.0,1459500.0,0.0,973,973,0,0.0,0.0046875,0.004101562499999999,0.00041432037960149274,0.9898989898989895,0.9797383442960216,0.0732271325796503,973,13346.565882951787,13165.146389901638,25100.432279431818,27485.505912668705,30676.95322195675,31758.87611567974,0,0,0.0,0,0,0,0,973,1459500.0,22000.0,0.0041015625,417000.0,0.0,278,0.0046875,378000.0,0.0,253,0.0041015625,387000.0,0.0,258,0.0035156249999999997,277500.0,0.0,186
399,399,1437000.0,1437000.0,0.0,958,958,0,0.0,0.0046875,0.0036621093749999996,0.0006385105874327158,0.9704968944099377,0.9784514742381468,0.07776617954070963,958,13241.032019217788,12939.6784286201,24758.763665056227,28816.478096039882,30727.25220085675,31295.491134643555,0,0,0.0,0,0,0,0,958,1437000.0,20708.0,0.0035156249999999997,378000.0,0.0,253,0.0046875,418500.0,0.0,279,0.0035156249999999997,367500.0,0.0,246,0.0029296875,273000.0,0.0,183
400,400,1422000.0,1422000.0,0.0,948,948,0,0.0,0.0046875,0.003759765625,0.0008329454154898428,0.9532154340836013,0.967130410826819,0.0991561181434597,948,13760.442559660612,13503.674182802439,25847.060813382264,29405.998330441704,30431.88674457514,31388.7417203784,0,0,0.0,0,0,0,0,948,1422000.0,25744.0,0.0029296875,354000.0,0.0,237,0.0046875,456000.0,0.0,304,0.0044921875000000005,339000.0,0.0,225,0.0029296875,273000.0,0.0,182
401,401,1374000.0,1374000.0,0.0,916,916,0,0.0,0.0039062499999999996,0.0033203125,0.00041432037960149247,0.9846678023850085,0.9844654908623295,0.06604803493449762,916,13049.78111306106,12874.848557054996,24195.905884623528,27190.002197724596,29629.254660179988,31540.21721893549,0,0,0.0,0,0,0,0,916,1374000.0,23660.0,0.0039062499999999996,367500.0,0.0,244,0.0035156249999999997,387000.0,0.0,260,0.0029296875,346500.0,0.0,233,0.0029296875,273000.0,0.0,182
402,402,1395000.0,1395000.0,0.0,930,930,0,0.0,0.0035156249999999997,0.002783203125,0.00048583370952471667,0.9704301075268819,0.9813866724762398,0.07526881720430079,930,13218.420815745156,12822.824846625328,24945.625694495437,28101.161571087243,30289.83696075005,30535.394048392773,0,0,0.0,0,0,0,0,930,1395000.0,21908.0,0.0029296875,384000.0,0.0,257,0.0035156249999999997,406500.0,0.0,271,0.00234375,315000.0,0.0,211,0.00234375,289500.0,0.0,194
403,403,1365000.0,1365000.0,0.0,910,910,0,0.0,0.0033203125,0.0025878906250000003,0.0005920095533682686,0.9502706359945874,0.9810960410209749,0.07692307692307665,910,13110.961461849985,12889.632748305798,24279.293120342492,27757.518531809437,30090.08812341827,30156.75319904089,0,0,0.0,0,0,0,0,910,1365000.0,20876.0,0.00234375,352500.0,0.0,236,0.0029296875,411000.0,0.0,275,0.0033203125,319500.0,0.0,212,0.0017578124999999998,282000.0,0.0,189
404,404,1365000.0,1365000.0,0.0,910,910,0,0.0,0.0029296875,0.002490234375,0.00048583370952471683,0.9633333333333333,0.9876110331930809,0.06153846153846132,910,13133.043375031895,12866.460957735777,24471.207594576474,27579.52595794379,29474.83413103682,29603.460030317307,0,0,0.0,0,0,0,0,910,1365000.0,20916.0,0.00234375,336000.0,0.0,224,0.0029296875,388500.0,0.0,259,0.0029296875,357000.0,0.0,238,0.0017578124999999998,283500.0,0.0,189
405,405,1386000.0,1386000.0,0.0,924,924,0,0.0,0.0033203125,0.0021484374999999997,0.0007933631254527305,0.8799999999999997,0.9823182349530113,0.06980519480519454,924,13227.483070712262,12859.945023685694,24893.97931771576,28017.01593769312,31371.945606956182,31931.189317643642,0,0,0.0,0,0,0,0,924,1386000.0,19444.0,0.0033203125,355500.0,0.0,236,0.00234375,402000.0,0.0,269,0.0017578124999999998,355500.0,0.0,239,0.001171875,273000.0,0.0,183
406,406,1378500.0,1378500.0,0.0,919,919,0,0.0,0.0017578124999999998,0.0014648437499999998,0.0005074367600299445,0.8928571428571427,0.9840386363106751,0.06664853101196933,919,13199.814070253495,13076.745902478695,24499.075474709272,27324.462927364108,28393.16270625936,29736.248893260956,0,0,0.0,0,0,0,0,919,1378500.0,20000.0,0.0017578124999999998,351000.0,0.0,236,0.0017578124999999998,391500.0,0.0,262,0.0017578124999999998,363000.0,0.0,242,0.0005859375,273000.0,0.0,183
407,407,1350000.0,1350000.0,0.0,900,900,0,0.0,0.0017578124999999998,0.0014648437499999998,0.0005074367600299445,0.8928571428571427,0.9791217398872438,0.0794444444444442,900,13227.708946350813,12964.197697162628,24684.455725207925,27758.919987728594,29852.086464485466,30001.61767631769,0,0,0.0,0,0,0,0,900,1350000.0,19992.0,0.0017578124999999998,325500.0,0.0,217,0.0017578124999999998,411000.0,0.0,274,0.0017578124999999998,340500.0,0.0,227,0.0005859375,273000.0,0.0,182
408,408,1330500.0,1330500.0,0.0,887,887,0,0.0,0.002734375,0.0015624999999999999,0.0007933631254527305,0.7950310559006211,0.9821991241254987,0.07525366403607636,887,13082.200758260025,12984.769001543522,24131.197004783153,27395.082960554362,31275.70136905277,31340.899824798107,0,0,0.0,0,0,0,0,887,1330500.0,20732.0,0.002734375,352500.0,0.0,234,0.0017578124999999998,393000.0,0.0,262,0.001171875,312000.0,0.0,209,0.0005859375,273000.0,0.0,182
409,409,1390500.0,1390500.0,0.0,927,927,0,0.0,0.0017578124999999998,0.0008789062499999999,0.0006550980402831414,0.6432227753325463,0.9733380301472021,0.0908845738942825,927,13122.830864908305,12867.409439742565,24258.607687956093,27182.213526675703,30757.544265247077,31381.195289611816,0,0,0.0,0,0,0,0,927,1390500.0,21180.0,0.0005859375,390000.0,0.0,263,0.0017578124999999998,415500.0,0.0,277,0.001171875,312000.0,0.0,208,0.0,273000.0,0.0,183
410,410,1399500.0,1399500.0,0.0,933,933,0,0.0,0.0021484374999999997,0.00068359375,0.0008789062499999999,0.37747451095280266,0.9818061852879475,0.07100750267952827,933,12982.38043290843,12655.174248993397,24181.437866485117,26885.714475288387,28729.778905471307,29688.17476451397,0,0,0.0,0,0,0,0,933,1399500.0,19232.0,0.0,364500.0,0.0,244,0.0005859375,403500.0,0.0,271,0.0021484374999999997,358500.0,0.0,238,0.0,273000.0,0.0,182
411,411,1477500.0,1477500.0,0.0,985,985,0,0.0,0.0029296875,0.0015136718749999998,0.0012458350412278391,0.5963507467012976,0.9929232249217103,0.043908629441624214,985,13113.41909857232,12815.467248141766,24483.066196656222,27332.708137896057,28994.37160792968,29689.677775859833,0,0,0.0,0,0,0,0,985,1477500.0,22252.0,0.0029296875,399000.0,0.0,263,0.0025390624999999997,388500.0,0.0,257,0.0005859375,372000.0,0.0,250,0.0,318000.0,0.0,212
412,412,1464000.0,1464000.0,0.0,976,976,0,0.0,0.0017578124999999998,0.0005859375,0.0007176239480810091,0.40068272452317294,0.9778193852496038,0.08299180327868827,976,13194.997034586477,12814.84533160925,24392.322338178754,26995.13738028705,28789.877476009722,28935.944060862064,0,0,0.0,0,0,0,0,976,1464000.0,19672.0,0.0017578124999999998,448500.0,0.0,299,0.0005859375,375000.0,0.0,252,0.0,343500.0,0.0,230,0.0,297000.0,0.0,198
413,413,1500000.0,1500000.0,0.0,1000,1000,0,0.0,0.0017578124999999998,0.0005859375,0.0007176239480810091,0.40068272452317294,0.9642978368870923,0.10499999999999976,1000,13682.91941337371,13548.949783176184,25482.51970868408,29134.26756199419,32925.46290717553,33100.39793878794,0,0,0.0,0,0,0,0,1000,1500000.0,18532.0,0.0017578124999999998,477000.0,0.0,318,0.0005859375,408000.0,0.0,272,0.0,318000.0,0.0,212,0.0,297000.0,0.0,198
414,414,1416000.0,1416000.0,0.0,944,944,0,0.0,0.001171875,0.00043945312499999996,0.0004858337095247167,0.45102405706110843,0.981903124862268,0.07256355932203373,944,13180.685652862856,13083.825045317411,24470.53582556545,26933.60963855564,29282.980649426903,30705.49777263403,0,0,0.0,0,0,0,0,944,1416000.0,18532.0,0.001171875,412500.0,0.0,276,0.0005859375,390000.0,0.0,260,0.0,312000.0,0.0,208,0.0,301500.0,0.0,201
415,415,1417500.0,1417500.0,0.0,945,945,0,0.0,0.0,0.0,0.0,0.9999999993750001,0.9867548717586065,0.060052910052909914,945,12927.382555858989,12769.418308198452,24166.67418497801,27372.90213680028,29299.26992242864,30063.597482144833,0,0,0.0,0,0,0,0,945,1417500.0,20784.0,0.0,400500.0,0.0,269,0.0,390000.0,0.0,261,0.0,312000.0,0.0,208,0.0,315000.0,0.0,210
416,416,1440000.0,1440000.0,0.0,960,960,0,0.0,0.0,0.0,0.0,0.9999999993750001,0.9855841211447149,0.06510416666666652,960,13103.488531368785,12803.673091888428,24508.8711616069,27220.987825346583,28730.355776941255,29009.80253559351,0,0,0.0,0,0,0,0,960,1440000.0,20876.0,0.0,411000.0,0.0,274,0.0,394500.0,0.0,263,0.0,325500.0,0.0,217,0.0,309000.0,0.0,206
417,417,1393500.0,1393500.0,0.0,929,929,0,0.0,0.0,0.0,0.0,0.9999999993750001,0.9934216281671724,0.04278794402583408,929,12925.992368300263,12741.044482052326,23715.36234387159,26279.41006451845,28127.699927562713,28139.033166646957,0,0,0.0,0,0,0,0,929,1393500.0,18236.0,0.0,372000.0,0.0,248,0.0,381000.0,0.0,254,0.0,318000.0,0.0,212,0.0,322500.0,0.0,215
418,418,1503000.0,1503000.0,0.0,1002,1002,0,0.0,0.001953125,0.00048828125,0.0008457279333832408,0.2507683926117113,0.9750716733095588,0.0818363273453091,1002,13205.085806049927,12859.095489889383,25029.49809411168,27056.721533645392,28974.97588048036,29448.056183040142,0,0,0.0,0,0,0,0,1002,1503000.0,21952.0,0.0,438000.0,0.0,292,0.001953125,433500.0,0.0,287,0.0,312000.0,0.0,208,0.0,319500.0,0.0,213
419,419,1525500.0,1525500.0,0.0,1017,1017,0,0.0,0.0048828125,0.0046875,0.0003382911733532963,0.9948186528497409,0.9793772749482041,0.07792527040314634,1017,13332.901072102779,13039.981937468052,24608.72802443504,27862.46080615283,30897.496134288318,31145.306770324707,0,0,0.0,0,0,0,0,1017,1525500.0,20384.0,0.0048828125,444000.0,0.0,291,0.0041015625,427500.0,0.0,282,0.0048828125,339000.0,0.0,221,0.0048828125,315000.0,0.0,205
420,420,1458000.0,1458000.0,0.0,972,972,0,0.0,0.0068359375,0.005859375,0.0006905339660024879,0.9863013698630136,0.9875901055342777,0.05864197530864179,972,13189.354532126414,13057.390488445759,24586.91879487931,27748.182532960767,31155.45776914531,31571.19495946169,0,0,0.0,0,0,0,0,972,1458000.0,19284.0,0.005859375,397500.0,0.0,262,0.0068359375,412500.0,0.0,271,0.005859375,322500.0,0.0,212,0.0048828125,325500.0,0.0,215
421,421,1471500.0,1471500.0,0.0,981,981,0,0.0,0.0052734374999999995,0.0046875,0.00041432037960149247,0.9922480620155041,0.9793507772843285,0.07976554536187552,981,13124.485556604057,12827.95092844963,24836.175537884235,28467.23738175631,29960.859294488404,31275.514244377613,0,0,0.0,0,0,0,0,981,1471500.0,19044.0,0.0046875,405000.0,0.0,270,0.0052734374999999995,433500.0,0.0,289,0.0046875,331500.0,0.0,221,0.0041015625,301500.0,0.0,201
422,422,1401000.0,1401000.0,0.0,934,934,0,0.0,0.0052734374999999995,0.004248046875,0.0006385105874327157,0.9779069767441859,0.978908199723504,0.07869379014989275,934,13247.036469848304,12842.245754122734,24640.009027218803,28436.21594880042,31616.73450887901,32097.780387818813,0,0,0.0,0,0,0,0,934,1401000.0,19900.0,0.0041015625,354000.0,0.0,237,0.0052734374999999995,432000.0,0.0,288,0.0041015625,318000.0,0.0,213,0.0035156249999999997,297000.0,0.0,199
423,423,1375500.0,1375500.0,0.0,917,917,0,0.0,0.0041015625,0.003662109375,0.0004858337095247169,0.9827044025157233,0.9871211231892565,0.061341330425299656,917,13124.752868165886,12920.077061414719,24422.215630221366,26783.02861546755,30101.11587837399,31997.67249184847,0,0,0.0,0,0,0,0,917,1375500.0,19680.0,0.0041015625,375000.0,0.0,250,0.0041015625,390000.0,0.0,262,0.0035156249999999997,312000.0,0.0,209,0.0029296875,298500.0,0.0,200
424,424,1386000.0,1386000.0,0.0,924,924,0,0.0,0.0041015625,0.003369140625,0.0004858337095247168,0.9796296296296299,0.985456660849331,0.06547619047619024,924,12980.410810551279,12748.000031411648,24238.00102767944,27123.656893808842,28884.851525512753,29216.87615543604,0,0,0.0,0,0,0,0,924,1386000.0,17872.0,0.0035156249999999997,378000.0,0.0,253,0.0041015625,397500.0,0.0,265,0.0029296875,312000.0,0.0,209,0.0029296875,298500.0,0.0,199
425,425,1461000.0,1461000.0,0.0,974,974,0,0.0,0.0044921875000000005,0.0034667968750000003,0.000866613249477483,0.9411874533233758,0.9908050298700756,0.05338809034907577,974,13117.736170419923,12607.94614070654,24624.681229484075,27468.194735902543,29589.0376902603,29746.158748328686,0,0,0.0,0,0,0,0,974,1461000.0,20352.0,0.0044921875000000005,417000.0,0.0,277,0.0041015625,375000.0,0.0,250,0.0029296875,346500.0,0.0,231,0.00234375,322500.0,0.0,216
426,426,1419000.0,1419000.0,0.0,946,946,0,0.0,0.0035156249999999997,0.00263671875,0.0005074367600299445,0.9642857142857144,0.9883681890069888,0.059196617336152,946,13103.837480739483,12882.776142925024,24214.81393633783,26885.615713882446,28996.10387321472,29032.76839584112,0,0,0.0,0,0,0,0,946,1419000.0,20580.0,0.00234375,411000.0,0.0,277,0.0035156249999999997,358500.0,0.0,240,0.00234375,346500.0,0.0,232,0.00234375,303000.0,0.0,202
427,427,1417500.0,1417500.0,0.0,945,945,0,0.0,0.0033203125,0.0027343750000000003,0.0004143203796014927,0.9775561097256861,0.9895189277593841,0.052645502645502384,945,12952.168239349852,12537.298684120178,24460.019668650624,26985.42215784788,29531.07983168317,29850.093912005424,0,0,0.0,0,0,0,0,945,1417500.0,22404.0,0.0033203125,394500.0,0.0,262,0.0029296875,387000.0,0.0,259,0.00234375,318000.0,0.0,212,0.00234375,318000.0,0.0,212
428,428,1366500.0,1366500.0,0.0,911,911,0,0.0,0.0029296875,0.002197265625,0.00048583370952471683,0.9533898305084745,0.9863619508531061,0.06503841931942889,911,12949.531385282522,12745.80492758751,24177.78900501132,26523.833009046313,28326.861159879583,28877.116167843342,0,0,0.0,0,0,0,0,911,1366500.0,18912.0,0.0017578124999999998,369000.0,0.0,248,0.0029296875,390000.0,0.0,260,0.00234375,319500.0,0.0,213,0.0017578124999999998,288000.0,0.0,193
429,429,1359000.0,1359000.0,0.0,906,906,0,0.0,0.0029296875,0.001904296875,0.0006385105874327159,0.8989361702127658,0.9893309292167658,0.05739514348785857,906,12991.857524733341,12808.294097930193,23956.361071005464,26481.60070253015,29143.944591823834,29719.72397148609,0,0,0.0,0,0,0,0,906,1359000.0,20700.0,0.0017578124999999998,361500.0,0.0,241,0.0029296875,381000.0,0.0,254,0.0017578124999999998,328500.0,0.0,220,0.001171875,288000.0,0.0,193
430,430,1362000.0,1362000.0,0.0,908,908,0,0.0,0.0029296875,0.00185546875,0.001000678785738242,0.7746781115879826,0.9777149525173849,0.08425110132158564,908,13146.974919305367,13092.52378219366,24595.718532615898,27320.056485489604,30043.25397713065,31406.80548530817,0,0,0.0,0,0,0,0,908,1362000.0,21016.0,0.002734375,358500.0,0.0,238,0.0029296875,412500.0,0.0,275,0.001171875,318000.0,0.0,213,0.0005859375,273000.0,0.0,183
431,431,1330500.0,1330500.0,0.0,887,887,0,0.0,0.00234375,0.0015625,0.00047841596538733945,0.9142857142857144,0.9817971039088744,0.07581736189402455,887,13023.188453460358,12699.467368423939,24189.83324285745,27317.514037288427,28971.772586313265,29404.729815781116,0,0,0.0,0,0,0,0,887,1330500.0,21816.0,0.001171875,346500.0,0.0,233,0.00234375,397500.0,0.0,266,0.001171875,312000.0,0.0,208,0.0015625,274500.0,0.0,182
432,432,1396500.0,1396500.0,0.0,931,931,0,0.0,0.00234375,0.0011718749999999997,0.0007176239480810091,0.7272727272727266,0.977372162358428,0.08404940923737891,931,13211.023569193934,12963.131211161613,24375.75831645727,28288.748185491564,31707.31499994944,33678.922266960144,0,0,0.0,0,0,0,0,931,1396500.0,20192.0,0.001171875,376500.0,0.0,251,0.00234375,421500.0,0.0,281,0.0005859375,312000.0,0.0,209,0.0005859375,286500.0,0.0,192
433,433,1407000.0,1407000.0,0.0,938,938,0,0.0,0.0017578124999999998,0.00087890625,0.0006550980402831414,0.6432227753325463,0.9740200506580229,0.09115138592750505,938,13220.230914039208,13103.81821089983,24509.647601833938,28017.985644296405,31570.291820971903,31864.82364010811,0,0,0.0,0,0,0,0,938,1407000.0,19464.0,0.001171875,372000.0,0.0,248,0.0017578124999999998,432000.0,0.0,289,0.0005859375,327000.0,0.0,218,0.0,276000.0,0.0,185
434,434,1402500.0,1402500.0,0.0,935,935,0,0.0,0.0037109375,0.00146484375,0.0013706707859002147,0.5333573283695678,0.9775085537938591,0.08262032085561466,935,13269.063452764693,13076.6550360322,24856.831898063418,28446.94569928407,30865.39740323525,32403.01438164711,0,0,0.0,0,0,0,0,935,1402500.0,19452.0,0.001171875,366000.0,0.0,244,0.0037109375,430500.0,0.0,285,0.0,312000.0,0.0,209,0.0009765625,294000.0,0.0,195
435,435,1447500.0,1447500.0,0.0,965,965,0,0.0,0.0029296875,0.0012695312499999998,0.001299231903872077,0.48882404793624773,0.9666227241586913,0.10181347150259046,965,13840.419453861368,13607.993614912033,25905.526280534265,31239.699584093098,34539.08039501181,36118.56829512119,0,0,0.0,0,0,0,0,965,1447500.0,21036.0,0.0021484374999999997,388500.0,0.0,258,0.0029296875,459000.0,0.0,306,0.0,312000.0,0.0,208,0.0,288000.0,0.0,193
436,436,1477500.0,1477500.0,0.0,985,985,0,0.0,0.0039062499999999996,0.0013671875,0.001506567248099757,0.4517780523283627,0.9588378417908914,0.11548223350253783,985,14827.295664759638,14326.693036019802,28418.227282583703,35575.84470317601,39811.064947095794,41743.144231557846,0,0,0.0,0,0,0,0,985,1477500.0,21740.0,0.0005859375,405000.0,0.0,272,0.0039062499999999996,474000.0,0.0,315,0.0009765625,325500.0,0.0,216,0.0,273000.0,0.0,182
437,437,1450500.0,1450500.0,0.0,967,967,0,0.0,0.0,0.0,0.0,0.9999999993750001,0.9668920120607005,0.09953464322647343,967,15019.625547361597,14583.64572918415,30194.366804856047,37752.40121250512,41115.43059626889,41528.30653321743,0,0,0.0,0,0,0,0,967,1450500.0,18772.0,0.0,363000.0,0.0,243,0.0,462000.0,0.0,314,0.0,352500.0,0.0,236,0.0,273000.0,0.0,182
438,438,1479000.0,1479000.0,0.0,986,986,0,0.0,0.0107421875,0.002685546875,0.004651503633607825,0.2501396493588817,0.9611694639100242,0.10598377281947235,986,16169.101440315859,15140.665653437376,36261.33684143424,46366.159756782654,53779.58037620096,54783.265619039536,0,0,0.0,0,0,0,0,986,1479000.0,19172.0,0.0,360000.0,0.0,240,0.0107421875,486000.0,0.0,313,0.0,354000.0,0.0,236,0.0,279000.0,0.0,186
439,439,1432500.0,1432500.0,0.0,955,955,0,0.0,0.0052734374999999995,0.0013183593749999999,0.00228346542013475,0.250284498352848,0.9564782847626279,0.11335078534031395,955,21861.340731865323,17152.376925587654,57414.90515734553,66755.64317365647,71846.57993112576,71900.12158322334,0,0,0.0,0,0,0,0,955,1432500.0,21312.0,0.0,315000.0,0.0,210,0.0052734374999999995,481500.0,0.0,323,0.0,357000.0,0.0,238,0.0,279000.0,0.0,186
440,440,1425000.0,1425000.0,0.0,950,950,0,0.0,0.001171875,0.00029296875,0.0005074367600299445,0.2512810894680834,0.9662492612609526,0.08684210526315761,950,15829.007951403291,15040.079060733318,33258.20772084594,42213.0682435733,48302.37075536406,49609.61548566818,0,0,0.0,0,0,0,0,950,1425000.0,18044.0,0.0,328500.0,0.0,219,0.001171875,471000.0,0.0,321,0.0,315000.0,0.0,210,0.0,310500.0,0.0,207
441,441,1401000.0,1401000.0,0.0,934,934,0,0.0,0.0009765625,0.000244140625,0.0004228639666916204,0.2515375680272285,0.9800695655300102,0.07012847965738733,934,13447.47656049463,13223.008270412683,25078.43322123586,29767.992331477984,33907.46796118982,34955.59353393316,0,0,0.0,0,0,0,0,934,1401000.0,22256.0,0.0,333000.0,0.0,222,0.0,435000.0,0.0,292,0.0,327000.0,0.0,218,0.0009765625,306000.0,0.0,203
442,442,1371000.0,1371000.0,0.0,914,914,0,0.0,0.0,0.0,0.0,0.9999999993750001,0.9861881061886728,0.05908096280087505,914,12972.22959347679,12709.549602866173,24061.704675507543,27077.46365291178,29589.40273966491,29808.13142377138,0,0,0.0,0,0,0,0,914,1371000.0,19180.0,0.0,330000.0,0.0,220,0.0,411000.0,0.0,274,0.0,325500.0,0.0,217,0.0,304500.0,0.0,204
443,443,1372500.0,1372500.0,0.0,915,915,0,0.0,0.00390625,0.003173828125,0.0012685919000748613,0.8622448979591837,0.9831338628538683,0.0658469945355189,915,13068.12287525134,12532.075857758522,24677.7703373909,27004.871351002454,29841.502293139944,30392.728697776794,0,0,0.0,0,0,0,0,915,1372500.0,21048.0,0.00390625,330000.0,0.0,216,0.00390625,418500.0,0.0,275,0.00390625,324000.0,0.0,212,0.0009765625,300000.0,0.0,199
444,444,1360500.0,1360500.0,0.0,907,907,0,0.0,0.007421875,0.006787109375000001,0.000541530102852022,0.993674141123226,0.9871235210828193,0.055402425578831016,907,13121.261809993277,12957.637347400188,24038.11166113018,26812.324051008225,30404.882186643263,30789.53230535984,0,0,0.0,0,0,0,0,907,1360500.0,20268.0,0.00625,327000.0,0.0,214,0.0072265624999999995,406500.0,0.0,266,0.00625,318000.0,0.0,208,0.007421875,309000.0,0.0,199
445,445,1417500.0,1417500.0,0.0,945,945,0,0.0,0.0052734374999999995,0.004248046875,0.0006385105874327157,0.9779069767441859,0.9771925485956396,0.08386243386243364,945,13029.15014945792,12737.591596603394,24423.32234601974,27695.80873034714,29112.775266921108,30657.370693922043,0,0,0.0,0,0,0,0,945,1417500.0,23220.0,0.0041015625,361500.0,0.0,242,0.0052734374999999995,436500.0,0.0,291,0.0041015625,331500.0,0.0,222,0.0035156249999999997,288000.0,0.0,194
446,446,1414500.0,1414500.0,0.0,943,943,0,0.0,0.0046875,0.003955078125,0.0006385105874327158,0.9745989304812835,0.976934755955546,0.08457051961823936,943,13122.383829175731,12945.12236315012,24444.129700815676,27999.37698636532,30552.328131412745,30637.044872522354,0,0,0.0,0,0,0,0,943,1414500.0,18508.0,0.0041015625,369000.0,0.0,246,0.0046875,426000.0,0.0,285,0.0041015625,345000.0,0.0,230,0.0029296875,274500.0,0.0,184
447,447,1387500.0,1387500.0,0.0,925,925,0,0.0,0.005078125,0.004150390625,0.0005756751036402149,0.9811243889190657,0.9860475354141601,0.06297297297297266,925,13095.459436949524,12981.826616168022,24364.966713571546,26708.74927866936,28883.9405140505,29603.550948798656,0,0,0.0,0,0,0,0,925,1387500.0,21796.0,0.005078125,393000.0,0.0,261,0.0041015625,363000.0,0.0,243,0.0035156249999999997,351000.0,0.0,235,0.0039062499999999996,280500.0,0.0,186
448,448,1387500.0,1387500.0,0.0,925,925,0,0.0,0.0041015625,0.0036621093749999996,0.00025371838001497245,0.9952229299363056,0.973314268033544,0.09162162162162146,925,13189.41779561088,13029.466054439545,24474.084178006648,27556.422640981673,29308.75868412352,29512.700018048286,0,0,0.0,0,0,0,0,925,1387500.0,20048.0,0.0035156249999999997,361500.0,0.0,243,0.0041015625,432000.0,0.0,288,0.0035156249999999997,316500.0,0.0,211,0.0035156249999999997,277500.0,0.0,185
449,449,1344000.0,1344000.0,0.0,896,896,0,0.0,0.005078125,0.0033203125,0.001042683423049933,0.9102362204724408,0.9818313455762213,0.07533482142857117,896,13002.960996196007,12837.255706310272,23987.66368789971,26905.708681470147,29136.219180184315,29587.622960150242,0,0,0.0,0,0,0,0,896,1344000.0,19732.0,0.0029296875,348000.0,0.0,233,0.005078125,403500.0,0.0,268,0.0029296875,312000.0,0.0,209,0.00234375,280500.0,0.0,189
450,450,1429500.0,1429500.0,0.0,953,953,0,0.0,0.0039062499999999996,0.0030273437499999997,0.0008111937366130931,0.9330097087378639,0.9840390491256203,0.06951731374606474,953,12986.037413471706,12660.561678946018,24243.681264984607,27394.41560310841,29556.78962875414,31107.162452101707,0,0,0.0,0,0,0,0,953,1429500.0,24164.0,0.0029296875,361500.0,0.0,241,0.0035156249999999997,424500.0,0.0,285,0.0039062499999999996,346500.0,0.0,230,0.0017578124999999998,297000.0,0.0,199
