time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
1436,1436,108000.0,93000.0,15000.0,72,62,10,0.1388888888888876,0.43934151785714015,0.11130022321428504,0.18940575692718362,0.256676543742095,0.6715025906735751,0.38194444444444065,62,206413.0122796778,10717.217209178954,507000.2422775958,508189.7161184764,508290.2283128298,508301.3963344246,0,0.22965788837294987,0,0.43934151785714015,52500.0,15000.0,31,0.0052734374999999995,37500.0,0.0,29,0.0005859375,12000.0,0.0,9,0.0,6000.0,0.0,6
1437,1437,114000.0,96000.0,18000.0,76,64,12,0.15789473684210387,0.44915865384615117,0.1131685697115378,0.19398927500109803,0.25391557096218365,0.6395039858281665,0.4013157894736805,64,217071.96242099954,13232.543173704296,508423.90050672216,509612.4185868717,509923.5551192141,509958.12584502995,0,0.25946722821508283,0,0.44915865384615117,58500.0,18000.0,29,0.0035156249999999997,39000.0,0.0,29,0.0,9000.0,0.0,7,0.0,7500.0,0.0,5
1438,1438,154500.0,133500.0,21000.0,103,89,14,0.1359223300970865,0.43842677696078247,0.11292700674019562,0.18795307307888254,0.2652414620268191,0.6658925433090636,0.38592233009708465,89,212804.28685814553,11041.690182477236,507414.7258129284,508371.6572911707,508725.01182916353,508764.2734444961,0,0.3101375858896499,0,0.43842677696078247,76500.0,21000.0,31,0.009375,52500.0,0.0,29,0.0029296875,16500.0,0.0,8,0.0009765625,9000.0,0.0,5
1439,1439,112500.0,96000.0,16500.0,75,64,11,0.14666666666666536,0.44180715460526065,0.11162366365131517,0.19064113234614333,0.2553066064456142,0.6447730398899587,0.39666666666666295,64,216771.51409401943,12091.118463803083,508031.66657343955,509026.72395570023,509203.3040148707,509222.9240214452,0,0.24496850763551659,0,0.44180715460526065,57000.0,16500.0,30,0.0046875,39000.0,0.0,30,0.0,9000.0,0.0,9,0.0,7500.0,0.0,6
1440,1440,105000.0,91500.0,13500.0,70,61,9,0.12857142857142734,0.4232979910714262,0.10611746651785654,0.18312488616750539,0.25138657821101656,0.6701312910284464,0.3785714285714248,61,218093.67258390383,10488.088741593063,508322.31042712927,509515.02122611256,509600.7144622293,509610.23593290895,0,0.23477290691991282,0,0.4232979910714262,52500.0,13500.0,30,0.001171875,34500.0,0.0,29,0.0,10500.0,0.0,7,0.0,7500.0,0.0,5
1441,1441,163500.0,139500.0,24000.0,109,93,16,0.1467889908256872,0.4497106481481463,0.11540617766203658,0.1930354961226706,0.2633105286489559,0.66672278338945,0.38302752293577713,93,209043.74279000107,8805.552133329213,508628.8252515212,510004.931089249,510174.7404494081,510193.60815609246,0,0.3238798884729861,0,0.4497106481481463,81000.0,24000.0,31,0.008984375,55500.0,0.0,29,0.001953125,16500.0,0.0,9,0.0009765625,10500.0,0.0,6
1442,1442,108000.0,94500.0,13500.0,72,63,9,0.12499999999999883,0.42505580357142614,0.10728934151785655,0.18346738666470422,0.2548312828796901,0.6857142857142857,0.3680555555555518,63,211054.62807096494,8520.176611304283,509436.4761325017,510533.6944715968,510874.15026931826,510911.97869128734,0,0.22671806087052265,0,0.42505580357142614,52500.0,13500.0,30,0.0035156249999999997,36000.0,0.0,28,0.0005859375,12000.0,0.0,9,0.0,7500.0,0.0,6
1443,1443,111000.0,93000.0,18000.0,74,62,12,0.1621621621621607,0.4557168496621592,0.1140756967905398,0.1972467566246453,0.25064507062024444,0.6619922630560928,0.38513513513513153,62,207701.127758054,9448.477416116744,510627.3287957672,511376.95794574847,511537.08576170425,511554.87774125487,0,0.24983822312044993,0,0.4557168496621592,55500.0,18000.0,30,0.0005859375,37500.0,0.0,30,0.0,10500.0,0.0,8,0.0,7500.0,0.0,5
1444,1444,156000.0,136500.0,19500.0,104,91,13,0.12499999999999921,0.4273437499999984,0.10966796874999961,0.18344224238073573,0.26330031663791753,0.6709677419354839,0.3798076923076896,91,219460.62998148415,8867.587074816227,510097.8287131898,511116.1858847253,511224.71335119643,511236.7719585821,0,0.3142344526779352,0,0.4273437499999984,78000.0,19500.0,30,0.009375,51000.0,0.0,25,0.0009765625,16500.0,0.0,10,0.0009765625,10500.0,0.0,6
1445,1445,114000.0,96000.0,18000.0,76,64,12,0.15789473684210387,0.45437911184210245,0.11447368421052562,0.19624973846519764,0.253870589356117,0.6691380908248378,0.38157894736841746,64,209129.7642736307,9989.951351687312,510147.5267151639,510870.3403775392,511340.7265000559,511392.99162478,0,0.24588109821770554,0,0.45437911184210245,57000.0,18000.0,30,0.0035156249999999997,37500.0,0.0,29,0.0,12000.0,0.0,9,0.0,7500.0,0.0,6
1446,1446,105000.0,91500.0,13500.0,70,61,9,0.12857142857142734,0.42271205357142616,0.10597098214285654,0.1828711686545349,0.25138850018017556,0.6701312910284464,0.3785714285714248,61,218627.95374904707,9042.851973064244,510846.1824223101,511612.1638684526,511806.18848545954,511827.7467762381,0,0.23538697832943195,0,0.42271205357142616,52500.0,13500.0,30,0.001171875,34500.0,0.0,27,0.0,10500.0,0.0,7,0.0,7500.0,0.0,5
1447,1447,165000.0,142500.0,22500.0,110,95,15,0.13636363636363555,0.44181857638888716,0.11318901909722179,0.18975347934764936,0.2624384058817665,0.6755247878517195,0.37727272727272476,95,211081.11639148186,9558.274873800576,510535.78753912525,511325.0914339447,511385.6022884952,511392.32571677864,0,0.3230057655935871,0,0.44181857638888716,81000.0,22500.0,30,0.0080078125,55500.0,0.0,30,0.0009765625,18000.0,0.0,11,0.001953125,10500.0,0.0,5
1448,1448,106500.0,88500.0,18000.0,71,59,12,0.16901408450704067,0.46732700892856815,0.11771065848214204,0.20185619659306023,0.2537633615410221,0.6721333333333334,0.37676056338027797,59,199967.69185214312,8013.36130643636,509168.1330958664,510216.4592609881,510524.27692825376,510558.4788912833,0,0.23361163917537736,0,0.46732700892856815,52500.0,18000.0,29,0.0035156249999999997,36000.0,0.0,27,0.0,10500.0,0.0,8,0.0,7500.0,0.0,7
1449,1449,115500.0,99000.0,16500.0,77,66,11,0.14285714285714163,0.43829152960526063,0.10971936677631516,0.1897013774747634,0.2506707169606566,0.6814942528735632,0.3733766233766198,66,209399.37429925392,8669.438124593347,508763.0005374532,510018.8318263434,510679.5388502925,510752.9507418424,0,0.25603057516007527,0,0.43829152960526063,57000.0,16500.0,31,0.0005859375,37500.0,0.0,30,0.0,13500.0,0.0,9,0.0,7500.0,0.0,5
1450,1450,153000.0,138000.0,15000.0,102,92,10,0.09803921568627387,0.4034080038265292,0.1039281728316323,0.1729380169400775,0.265327498851402,0.6851949420442571,0.36764705882352655,92,217576.34578300104,9133.6082823053,511502.41119928175,512648.47123895906,512712.6292979065,512719.75797112286,0,0.2984133416901446,0,0.4034080038265292,73500.0,15000.0,31,0.009375,52500.0,0.0,26,0.0029296875,16500.0,0.0,8,0.0,10500.0,0.0,7
1451,1451,118500.0,100500.0,18000.0,79,67,12,0.1518987341772139,0.4497445913461512,0.1131685697115378,0.19432593742971074,0.2532591566294148,0.667058572039333,0.3829113924050598,67,208049.4537361092,8749.573096677661,512884.9477947846,513572.7248440877,513591.8794320409,513594.00771959126,0,0.24986177210071484,0,0.4497445913461512,58500.0,18000.0,31,0.0029296875,40500.0,0.0,32,0.0,12000.0,0.0,11,0.0,7500.0,0.0,5
1452,1452,109500.0,97500.0,12000.0,73,65,8,0.1095890410958894,0.4090122767857121,0.10293666294642803,0.1767139353774536,0.25334893669204744,0.6870809695719443,0.3664383561643798,65,213565.69905419406,8550.793606951833,511806.9586054161,513139.25556132226,513382.46752520284,513409.4910767451,0,0.2313973829394863,0,0.4090122767857121,52500.0,12000.0,29,0.0017578124999999998,37500.0,0.0,27,0.0009765625,12000.0,0.0,7,0.0,7500.0,0.0,5
1453,1453,160500.0,138000.0,22500.0,107,92,15,0.1401869158878496,0.4457932692307674,0.11408503605769185,0.19154803681973623,0.26184847877444617,0.6745816639170398,0.3761682242990627,92,207766.66870685644,10534.485173523426,511111.02160167956,512125.280833148,512302.7830743559,512322.50554560125,0,0.3137926651570551,0,0.4457932692307674,78000.0,22500.0,30,0.0095703125,55500.0,0.0,29,0.0,16500.0,0.0,12,0.0009765625,10500.0,0.0,6
1454,1454,105000.0,93000.0,12000.0,70,62,8,0.1142857142857132,0.4171105587121188,0.1050100615530297,0.18019527542953173,0.25351412457113526,0.6984036488027366,0.35714285714285343,62,207071.48130890835,8492.442987490445,510839.0450508777,511811.30312388955,512064.91209514794,512093.0908697322,0,0.21604303305104333,0,0.4171105587121188,49500.0,12000.0,30,0.0029296875,36000.0,0.0,30,0.0,12000.0,0.0,8,0.0,7500.0,0.0,6
1455,1455,139500.0,121500.0,18000.0,93,81,12,0.1290322580645152,0.43640988372092804,0.11129973655523201,0.18770624152695292,0.26012814855545,0.7004373177842566,0.3521505376344056,81,196744.683796984,7447.826373316348,511039.4903340861,513280.54220903665,514230.6568322703,514336.22512374073,0,0.27426682641755307,0,0.43640988372092804,64500.0,18000.0,30,0.0048828125,49500.0,0.0,31,0.001953125,15000.0,0.0,8,0.001953125,10500.0,0.0,5
1456,1456,133500.0,112500.0,21000.0,89,75,14,0.15730337078651568,0.4483502327127638,0.11374771442819095,0.19319728491008675,0.25741421353854216,0.6389964504678929,0.4073033707865137,75,226454.42603289257,10169.172512613237,511990.8938558482,513121.6063191244,513157.1444272938,513161.09310597926,0,0.2898991450577276,0,0.4483502327127638,70500.0,21000.0,30,0.006054687499999999,42000.0,0.0,26,0.0005859375,13500.0,0.0,10,0.0,7500.0,0.0,7
1457,1457,114000.0,96000.0,18000.0,76,64,12,0.15789473684210387,0.45379317434210253,0.11388774671052564,0.1962458022360374,0.25193898227605854,0.6563636363636364,0.3947368421052595,64,209270.1762482326,7958.386607542634,511649.4226724923,512846.1435601253,513142.4231584816,513175.3431138545,0,0.2483886460790592,0,0.45379317434210253,57000.0,18000.0,30,0.0017578124999999998,39000.0,0.0,32,0.0,12000.0,0.0,9,0.0,6000.0,0.0,4
1458,1458,154500.0,135000.0,19500.0,103,90,13,0.1262135922330089,0.43273437499999823,0.11179687499999956,0.18531652848237654,0.266830471224609,0.6809370988446727,0.37135922330096816,90,211458.40996371084,8436.867324277759,512444.9827249285,513236.4502339965,513440.78534661984,513463.48924802244,0,0.30156412166992175,0,0.43273437499999823,75000.0,19500.0,30,0.0095703125,52500.0,0.0,27,0.0029296875,16500.0,0.0,8,0.001953125,10500.0,0.0,5
1459,1459,114000.0,94500.0,19500.0,76,63,13,0.17105263157894587,0.4687088815789444,0.1184955797697361,0.20220720506091502,0.2556269387068722,0.645218945487042,0.4013157894736805,63,205376.27270045958,10539.307158708572,512441.703115543,512657.7520694275,512803.80859018554,512820.037092492,0,0.24799026126721177,0,0.4687088815789444,57000.0,19500.0,29,0.0052734374999999995,40500.0,0.0,29,0.0,10500.0,0.0,10,0.0,6000.0,0.0,6
1460,1460,108000.0,94500.0,13500.0,72,63,9,0.12499999999999883,0.427079503676468,0.107502297794117,0.18451186235939268,0.25343210484915496,0.6930481283422459,0.3611111111111074,63,204186.84567567174,8424.650427564979,511495.5385099739,512854.22883599356,512938.63403052476,512948.01238547266,0,0.23292262489421622,0,0.427079503676468,51000.0,13500.0,30,0.0029296875,37500.0,0.0,29,0.0,12000.0,0.0,8,0.0,7500.0,0.0,5
1461,1461,160500.0,138000.0,22500.0,107,92,15,0.1401869158878496,0.44142795138888713,0.11401909722222178,0.18905355282277939,0.26671989499061843,0.6474213978737842,0.3995327102803712,92,218468.55257029718,8777.050366770476,513321.90831194224,514258.655978879,514360.3412465794,514371.6396096572,0,0.32582900432636075,0,0.44142795138888713,81000.0,22500.0,31,0.009765625,55500.0,0.0,30,0.0029296875,15000.0,0.0,7,0.001953125,9000.0,0.0,4
1462,1462,108000.0,93000.0,15000.0,72,62,10,0.1388888888888876,0.43654513888888635,0.11045464409722158,0.18828074371799677,0.2560414049814349,0.6659815005138746,0.38194444444444065,62,216651.3548556647,9620.494732625782,513843.6517096795,514630.03533726686,514955.8983469521,514992.10534802824,0,0.23459899682929178,0,0.43654513888888635,54000.0,15000.0,29,0.0052734374999999995,36000.0,0.0,27,0.0,10500.0,0.0,10,0.0,7500.0,0.0,7
1463,1463,111000.0,93000.0,18000.0,74,62,12,0.1621621621621607,0.45688872466215924,0.11495460304053981,0.19741938022356723,0.2532081988792701,0.6600771456123433,0.39189189189188833,62,209584.43756913755,11284.70931101963,513535.54413509776,513933.61099277064,514002.61536076927,514010.2825127691,0,0.25114603526480744,0,0.45688872466215924,55500.0,18000.0,30,0.0029296875,37500.0,0.0,29,0.0,12000.0,0.0,8,0.0,6000.0,0.0,4
1464,1464,154500.0,138000.0,16500.0,103,92,11,0.10679611650485368,0.41351562499999855,0.10679687499999964,0.17710344961760305,0.2666647497096605,0.6809370988446727,0.37135922330096816,92,219108.44132743348,9956.570697687566,514079.6175754521,514976.3857304715,515122.7659404371,515139.03040821105,0,0.30511605173137146,0,0.41351562499999855,75000.0,16500.0,30,0.0087890625,52500.0,0.0,29,0.0029296875,16500.0,0.0,8,0.001953125,10500.0,0.0,5
1465,1465,112500.0,93000.0,19500.0,75,62,13,0.17333333333333178,0.46753700657894437,0.11790964226973609,0.20186439778662849,0.25438817056336294,0.6562062529164723,0.38999999999999635,62,208994.56430246885,9108.345349330455,514518.91661043017,514915.16177591786,515092.68832652876,515112.4134988189,0,0.24958483504465598,0,0.46753700657894437,57000.0,19500.0,31,0.0041015625,37500.0,0.0,29,0.0,10500.0,0.0,10,0.0,7500.0,0.0,7
1466,1466,108000.0,94500.0,13500.0,72,63,9,0.12499999999999883,0.4232979910714262,0.10626395089285655,0.18304109518934036,0.2520786662090649,0.6735966735966736,0.3749999999999962,63,212964.2793877269,8522.129680626094,514035.711878074,514980.11334890214,515132.5867595092,515149.5282495767,0,0.23797464883871924,0,0.4232979910714262,52500.0,13500.0,29,0.0017578124999999998,37500.0,0.0,29,0.0,10500.0,0.0,7,0.0,7500.0,0.0,5
1467,1467,160500.0,138000.0,22500.0,107,92,15,0.1401869158878496,0.4440484964622623,0.11438126474056558,0.1903503497639065,0.26528887872281165,0.6695321637426901,0.38084112149532445,92,213473.40100131702,9176.745054330677,514462.78973822854,515117.80989727314,515466.6537268526,515505.41415236145,0,0.3218545777048562,0,0.4440484964622623,79500.0,22500.0,30,0.00859375,54000.0,0.0,29,0.0029296875,16500.0,0.0,8,0.001953125,10500.0,0.0,5
1468,1468,111000.0,96000.0,15000.0,74,64,10,0.13513513513513392,0.4399274553571402,0.11115373883928505,0.18982723987974606,0.255329275204968,0.6879396984924623,0.36486486486486136,64,202116.57364111568,8509.107235189527,513309.96744477825,514316.96263213945,514433.0966699508,514446.00045192987,0,0.23133016791441618,0,0.4399274553571402,52500.0,15000.0,29,0.0046875,39000.0,0.0,28,0.0,12000.0,0.0,11,0.0,7500.0,0.0,7
1469,1469,111000.0,94500.0,16500.0,74,63,11,0.1486486486486473,0.44278927364864595,0.11099028716216149,0.19156483156620555,0.25132554258090084,0.6619922630560928,0.38513513513513153,63,213173.55665244185,8477.538296058774,513512.46922818944,515134.64200811164,515658.8824085654,515717.1313419491,0,0.25091632498813365,0,0.44278927364864595,55500.0,16500.0,31,0.001171875,37500.0,0.0,31,0.0,10500.0,0.0,7,0.0,7500.0,0.0,5
1470,1470,157500.0,141000.0,16500.0,105,94,11,0.1047619047619041,0.4107728247549005,0.10591586243872513,0.1760340092353386,0.26579472319754116,0.677710843373494,0.37380952380952115,94,220204.86310722155,8873.48506218195,515628.8806437388,516686.10741843923,516754.61403851496,516762.22588519007,0,0.30849603541501686,0,0.4107728247549005,76500.0,16500.0,31,0.008984375,54000.0,0.0,28,0.0029296875,16500.0,0.0,8,0.0009765625,10500.0,0.0,6
1471,1471,109500.0,93000.0,16500.0,73,62,11,0.15068493150684795,0.4492621527777749,0.11319444444444374,0.1940340901267844,0.25391466901756876,0.6793727689954105,0.373287671232873,62,208709.29166060375,8699.16934980452,514849.9425203938,516074.13491005567,516583.471712979,516640.06469108164,0,0.23571305538043819,0,0.4492621527777749,54000.0,16500.0,30,0.0035156249999999997,36000.0,0.0,28,0.0,12000.0,0.0,11,0.0,7500.0,0.0,6
1472,1472,106500.0,93000.0,13500.0,71,62,9,0.1267605633802805,0.4305042613636336,0.10806551846590841,0.18616147817943604,0.2520438721368473,0.6989739323349973,0.3556338028168977,62,200544.59774444505,8478.501052185893,513890.1004814025,515287.7486628547,515743.8499996837,515794.527925998,0,0.22870579088237536,0,0.4305042613636336,49500.0,13500.0,28,0.0017578124999999998,37500.0,0.0,28,0.0,12000.0,0.0,8,0.0,7500.0,0.0,5
1473,1473,157500.0,138000.0,19500.0,105,92,13,0.12380952380952304,0.4255711969339607,0.10902951798349018,0.1827730084079343,0.2624539908379846,0.6665659008464329,0.38333333333333064,92,224282.1292796502,8874.015595022589,514682.09326436295,515419.2254361282,515448.7692521974,515452.0518984273,0,0.3220588638491425,0,0.4255711969339607,79500.0,19500.0,31,0.0076171875,51000.0,0.0,28,0.001953125,16500.0,0.0,9,0.0009765625,10500.0,0.0,6
1474,1474,106500.0,93000.0,13500.0,71,62,9,0.1267605633802805,0.4328480113636336,0.1092373934659084,0.18684418055661445,0.2547397850038505,0.6989739323349973,0.3556338028168977,62,200496.37916036262,7938.354625083506,514616.6895561442,515611.375787389,515690.7315695819,515699.54887871444,0,0.2199604205473761,0,0.4328480113636336,49500.0,13500.0,29,0.0041015625,37500.0,0.0,27,0.0,12000.0,0.0,10,0.0,7500.0,0.0,6
1475,1475,105000.0,88500.0,16500.0,70,59,11,0.15714285714285564,0.44278927364864595,0.11069731841216149,0.19173337975149346,0.25000338762358715,0.6386861313868614,0.40714285714285325,59,227921.96888353777,8537.762823082507,515423.77982758137,516269.93899385317,516361.1862053235,516371.3247843757,0,0.25218369288391035,0,0.44278927364864595,55500.0,16500.0,30,0.0,33000.0,0.0,29,0.0,10500.0,0.0,7,0.0,6000.0,0.0,4
1476,1476,154500.0,136500.0,18000.0,103,91,12,0.1165048543689313,0.4219531249999984,0.1089062499999996,0.18077770707756102,0.266283450515054,0.6809370988446727,0.37135922330096816,91,215767.742177983,8986.581554055214,514374.2810636498,515445.4995301701,516021.03259532264,516084.98071367294,0,0.30806735036586097,0,0.4219531249999984,75000.0,18000.0,30,0.0107421875,52500.0,0.0,24,0.001953125,16500.0,0.0,9,0.0009765625,10500.0,0.0,6
1477,1477,106500.0,87000.0,19500.0,71,58,13,0.18309859154929406,0.46753700657894437,0.11747018914473609,0.2021134361775969,0.2525085726347264,0.6323381836427496,0.4119718309859117,58,222887.65784481424,8827.048656068742,514554.72812236997,515491.8715875678,515507.2546906166,515508.96392428875,0,0.25079052435721927,0,0.46753700657894437,57000.0,19500.0,29,0.00234375,33000.0,0.0,29,0.0,10500.0,0.0,9,0.0,6000.0,0.0,5
1478,1478,105000.0,91500.0,13500.0,70,61,9,0.12857142857142734,0.4299183238636336,0.1077725497159084,0.18599156472516434,0.251365226447522,0.6984036488027366,0.35714285714285343,61,203660.4112882807,8280.153320506215,514614.14147464186,515689.4420347512,516059.94077207893,516101.1072984487,0,0.23062501625576215,0,0.4299183238636336,49500.0,13500.0,29,0.001171875,36000.0,0.0,26,0.0,12000.0,0.0,8,0.0,7500.0,0.0,5
1479,1479,157500.0,133500.0,24000.0,105,89,16,0.15238095238095142,0.4477982954545437,0.11468394886363592,0.19234251631970486,0.2622715674521797,0.6384642112578179,0.40714285714285436,89,226054.10632024697,9082.535720549524,513912.13889774383,514864.3880264306,515329.60527109646,515381.29607605934,0,0.3346900759269528,0,0.4477982954545437,82500.0,24000.0,30,0.0080078125,51000.0,0.0,27,0.001953125,15000.0,0.0,8,0.0009765625,9000.0,0.0,5
1480,1480,105000.0,93000.0,12000.0,70,62,8,0.1142857142857132,0.4171105587121188,0.1051565459280297,0.18011245181984312,0.2542163785003018,0.6984036488027366,0.35714285714285343,62,208336.4984983571,8621.44393010065,513838.9994301304,515165.42423670733,515367.5137327179,515389.96812116355,0,0.21870278080885847,0,0.4171105587121188,49500.0,12000.0,30,0.0035156249999999997,36000.0,0.0,27,0.0,12000.0,0.0,10,0.0,7500.0,0.0,6
1481,1481,109500.0,88500.0,21000.0,73,59,14,0.19178082191780646,0.47304186698717643,0.11826046674679411,0.2048331369322571,0.2500031709733864,0.6299054373522459,0.41438356164383183,59,219161.27451014795,9189.52379500866,513846.1954940975,514935.96133100823,515151.88799503655,515175.8798465952,0,0.2655313848837045,0,0.47304186698717643,58500.0,21000.0,29,0.0,34500.0,0.0,29,0.0,10500.0,0.0,7,0.0,6000.0,0.0,4
1482,1482,151500.0,136500.0,15000.0,101,91,10,0.09900990099009836,0.4034080038265292,0.1037816884566323,0.17302654196389966,0.26457750539674013,0.6741342849590273,0.37871287128712594,91,220899.37461758332,9728.281672872603,513105.03273240477,515174.23135420086,515873.7499442363,515951.474232018,0,0.30090836197641774,0,0.4034080038265292,73500.0,15000.0,31,0.009765625,52500.0,0.0,25,0.0009765625,16500.0,0.0,10,0.0009765625,9000.0,0.0,5
1483,1483,108000.0,88500.0,19500.0,72,59,13,0.1805555555555539,0.4663651315789443,0.11703073601973608,0.201689583992423,0.2518867137790272,0.6359175662414132,0.4097222222222183,59,219494.59043939298,8888.433069594204,515467.12245020195,516030.6372383828,516504.58379724395,516557.2445260063,0,0.25010472832984115,0,0.4663651315789443,57000.0,19500.0,30,0.0017578124999999998,34500.0,0.0,30,0.0,10500.0,0.0,8,0.0,6000.0,0.0,5
1484,1484,108000.0,94500.0,13500.0,72,63,9,0.12499999999999883,0.42212611607142614,0.10597098214285654,0.1825336623400228,0.25208443667443103,0.6857142857142857,0.3680555555555518,63,213315.0576054558,8094.536057911813,514769.54950185417,516168.4946413158,516759.2849521634,516824.92832003534,0,0.2382126257937067,0,0.42212611607142614,52500.0,13500.0,29,0.0017578124999999998,36000.0,0.0,24,0.0,12000.0,0.0,8,0.0,7500.0,0.0,5
1485,1485,156000.0,133500.0,22500.0,104,89,15,0.1442307692307683,0.44287662146226237,0.1126234522405656,0.19068861098280307,0.25861537322698974,0.6484412470023981,0.3990384615384588,89,221521.40581512416,10438.837315410376,515275.01661993266,516405.04675792874,516797.2951690577,516840.8783258498,0,0.3220386841630351,0,0.44287662146226237,79500.0,22500.0,30,0.006640625,52500.0,0.0,30,0.0009765625,15000.0,0.0,9,0.0,9000.0,0.0,6
1486,1486,103500.0,90000.0,13500.0,69,60,9,0.1304347826086944,0.427665441176468,0.107355813419117,0.1849322421739427,0.2520574388566188,0.6884037015615962,0.3659420289855033,60,215737.8057585649,8513.707501146942,515810.18469752034,516699.97964048316,516800.3439508065,516811.4955408424,0,0.2244038562167252,0,0.427665441176468,51000.0,13500.0,30,0.0017578124999999998,33000.0,0.0,27,0.0,12000.0,0.0,9,0.0,7500.0,0.0,5
1487,1487,138000.0,120000.0,18000.0,92,80,12,0.1304347826086947,0.42785488696808327,0.10886801861702082,0.1841770963941527,0.25893276373562335,0.6369656833232992,0.4076086956521707,80,225742.5155859598,9288.9961916022,513610.4856979653,515177.1869223768,515389.51726243325,515413.10952243954,0,0.2901381792546932,0,0.42785488696808327,70500.0,18000.0,30,0.005664062500000001,48000.0,0.0,28,0.0009765625,12000.0,0.0,7,0.0009765625,7500.0,0.0,4
1488,1488,127500.0,108000.0,19500.0,85,72,13,0.15294117647058703,0.4530040922619023,0.11476469494047557,0.19529825013785393,0.2566838606509522,0.6870483073411944,0.36764705882352633,72,208808.77808797866,9251.86388612166,514618.83130681736,515511.91114424734,515781.39246993494,515811.3348394558,0,0.26527605695230533,0,0.4530040922619023,63000.0,19500.0,29,0.006054687499999999,40500.0,0.0,25,0.0,15000.0,0.0,11,0.0,9000.0,0.0,7
1489,1489,109500.0,90000.0,19500.0,73,60,13,0.1780821917808203,0.4663651315789443,0.11703073601973608,0.201689583992423,0.2518867137790272,0.6389688249400479,0.40753424657533865,60,216076.65249592537,9538.219065155834,515036.60628448834,515668.0286655508,515820.76878619124,515837.7399107069,0,0.2539604482935951,0,0.4663651315789443,57000.0,19500.0,30,0.0017578124999999998,36000.0,0.0,30,0.0,10500.0,0.0,7,0.0,6000.0,0.0,4
1490,1490,151500.0,133500.0,18000.0,101,89,12,0.11881188118811803,0.42312499999999836,0.1091503906249996,0.18129105385802577,0.2660504734572136,0.678438414471934,0.373762376237621,89,220699.30463679603,8512.368638955057,514701.5118863359,515772.3444843319,516298.61042576534,516357.08441925794,0,0.30395469527726776,0,0.42312499999999836,75000.0,18000.0,30,0.00859375,49500.0,0.0,26,0.0029296875,16500.0,0.0,8,0.001953125,10500.0,0.0,5
1491,1491,112500.0,93000.0,19500.0,75,62,13,0.17333333333333178,0.4643229166666638,0.11710611979166595,0.20047270424308328,0.2544185413282969,0.6360244233378561,0.40999999999999637,62,217147.95248371182,9131.081084057689,514977.0700475931,516008.67509084265,516117.5991671347,516129.70184227824,0,0.2529861341019255,0,0.4643229166666638,58500.0,19500.0,30,0.0041015625,37500.0,0.0,28,0.0,10500.0,0.0,10,0.0,6000.0,0.0,6
1492,1492,106500.0,90000.0,16500.0,71,60,11,0.15492957746478728,0.4512834821428542,0.11326032366071355,0.19515908094221915,0.25194976512803713,0.6838035811177429,0.3697183098591512,60,206740.46749167342,7507.462167650461,514422.5845297392,515605.71538156277,515723.79301831796,515736.9127557352,0,0.2413390382448424,0,0.4512834821428542,52500.0,16500.0,30,0.0017578124999999998,34500.0,0.0,27,0.0,12000.0,0.0,8,0.0,7500.0,0.0,5
1493,1493,157500.0,135000.0,22500.0,105,90,15,0.14285714285714196,0.44181857638888716,0.1140679253472218,0.1892496213455171,0.26648197453366945,0.6444353518821604,0.4023809523809496,90,224169.18753472433,9397.94703418389,514785.0554943476,516071.34966891626,516410.8443858948,516448.5660211146,0,0.3269925909576012,0,0.44181857638888716,81000.0,22500.0,30,0.0095703125,52500.0,0.0,27,0.0029296875,15000.0,0.0,7,0.001953125,9000.0,0.0,4
1494,1494,106500.0,91500.0,15000.0,71,61,10,0.14084507042253389,0.4399274553571402,0.11115373883928505,0.18982723987974606,0.255329275204968,0.6838035811177429,0.3697183098591512,61,211728.87343083762,8753.12899838388,514010.49853556603,515037.4569509014,515154.94818955124,515168.00277162343,0,0.23168824131817706,0,0.4399274553571402,52500.0,15000.0,29,0.0046875,34500.0,0.0,26,0.0,12000.0,0.0,11,0.0,7500.0,0.0,7
1495,1495,106500.0,90000.0,16500.0,71,60,11,0.15492957746478728,0.44750434027777497,0.11216905381944374,0.19360650900697085,0.25131157631790024,0.6506195147134745,0.3978873239436582,60,215449.6527565555,9011.49273794517,513816.4089606259,514988.12562965025,515218.2977820547,515243.8724656552,0,0.24720349735182617,0,0.44750434027777497,54000.0,16500.0,29,0.001171875,36000.0,0.0,30,0.0,10500.0,0.0,7,0.0,6000.0,0.0,4
1496,1496,159000.0,138000.0,21000.0,106,92,14,0.13207547169811237,0.43461453419811147,0.11212043042452786,0.1862220359416138,0.26605475851428745,0.6681731684110371,0.3820754716981105,92,218294.83656390174,8953.72960782051,512690.5317345336,513375.67666519334,513706.1725482463,513742.89431302994,0,0.32194025520361613,0,0.43461453419811147,79500.0,21000.0,31,0.0099609375,52500.0,0.0,26,0.0029296875,16500.0,0.0,8,0.0009765625,10500.0,0.0,6
