time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
1764,1764,163500.0,163500.0,0.0,109,109,0,0.0,0.103515625,0.030029296875,0.042485379340817406,0.33314982823923195,0.9047365214742613,0.1720183486238509,109,60579.63251546189,6452.118688218296,173311.03462833463,174525.1192185694,175184.6353051339,175263.20654752105,0,0.11403576708655865,0,0.103515625,55500.0,0.0,30,0.0078125,46500.0,0.0,23,0.0068359375,42000.0,0.0,21,0.001953125,19500.0,0.0,11
1765,1765,108000.0,108000.0,0.0,72,72,0,0.0,0.0978515625,0.0251953125,0.04195287949474256,0.2650758645720529,0.8913342503438789,0.18749999999999667,72,61348.063551474566,6015.135722786188,172235.8674902808,173981.32360660538,174524.82440052953,174585.2133776322,0,0.028039911561330552,0,0.0978515625,37500.0,0.0,30,0.001171875,31500.0,0.0,27,0.0017578124999999998,27000.0,0.0,22,0.0,12000.0,0.0,10
1766,1766,112500.0,112500.0,0.0,75,75,0,0.0,0.0955078125,0.024023437499999998,0.04127221636289793,0.2530779034539615,0.8985623003194888,0.18333333333333024,75,61103.28972070555,6450.210450962186,171868.56312806235,172773.58306704237,172955.70475295463,172975.94049583375,0,0.0431305455372687,0,0.0955078125,39000.0,0.0,30,0.0005859375,33000.0,0.0,23,0.0,27000.0,0.0,21,0.0,13500.0,0.0,9
1767,1767,156000.0,156000.0,0.0,104,104,0,0.0,0.1013671875,0.028662109374999998,0.042003853530304384,0.3176980951151598,0.8983388704318936,0.17788461538461298,104,60800.057055673635,5894.505206927657,171665.76071476899,172746.7244124043,173081.41851646683,173119.54674889892,0,0.10773899748935355,0,0.1013671875,54000.0,0.0,30,0.00546875,43500.0,0.0,24,0.005859375,40500.0,0.0,21,0.001953125,18000.0,0.0,10
1768,1768,112500.0,112500.0,0.0,75,75,0,0.0,0.09609374999999999,0.02490234375,0.041110729582336435,0.26843309060086856,0.9020205259781912,0.17666666666666342,75,58743.202118155954,6257.030684158206,170994.1744023688,172489.88165106133,173284.1009275752,173372.3475138545,0,0.028586806942839164,0,0.09609374999999999,37500.0,0.0,30,0.00234375,34500.0,0.0,25,0.001171875,27000.0,0.0,22,0.0,13500.0,0.0,11
1769,1769,109500.0,109500.0,0.0,73,73,0,0.0,0.09375,0.0234375,0.04059494080239556,0.2500160001706612,0.8935278336686787,0.18150684931506533,73,60178.19957219901,6047.1443343907595,171300.7064680174,172692.75139570923,173184.0859086647,173238.67863232642,0,0.03679298909880578,0,0.09375,37500.0,0.0,29,0.0,31500.0,0.0,25,0.0,28500.0,0.0,21,0.0,12000.0,0.0,8
1770,1770,162000.0,162000.0,0.0,108,108,0,0.0,0.099609375,0.02880859375,0.040931251573176695,0.33127141225732776,0.906152889993785,0.17129629629629406,108,58847.53107640189,6396.520709507167,171574.84020376354,172828.15370685243,172866.2129233758,172869.6895514354,0,0.1096774920206356,0,0.099609375,54000.0,0.0,30,0.0078125,48000.0,0.0,24,0.005859375,40500.0,0.0,21,0.001953125,19500.0,0.0,11
1771,1771,114000.0,114000.0,0.0,76,76,0,0.0,0.09609374999999999,0.024462890624999997,0.0413581712963387,0.2591871122500988,0.8719806763285024,0.21052631578947056,76,64628.76826564801,6952.037593320012,171144.39233784005,172199.02237867378,172786.01088376847,172851.23182877898,0,0.04835100553973329,0,0.09609374999999999,42000.0,0.0,30,0.0005859375,33000.0,0.0,29,0.001171875,27000.0,0.0,22,0.0,12000.0,0.0,10
1772,1772,117000.0,117000.0,0.0,78,78,0,0.0,0.0943359375,0.023876953125,0.04068232673067551,0.25622095228878616,0.8863636363636364,0.1858974358974328,78,59052.96292436018,6294.426687140018,172042.95951628126,173045.9731275987,173483.92112959948,173532.58201871067,0,0.03907319249300247,0,0.0943359375,39000.0,0.0,29,0.0,36000.0,0.0,25,0.001171875,30000.0,0.0,20,0.0,12000.0,0.0,8
1773,1773,159000.0,159000.0,0.0,106,106,0,0.0,0.103125,0.028759765625,0.04295706850268628,0.30950218574359895,0.8805642633228841,0.20283018867924296,106,64624.94118384813,6945.702172104269,171617.73031758517,172439.84575924574,173098.37851033974,173174.2037485987,0,0.12030349438974658,0,0.103125,58500.0,0.0,30,0.005859375,45000.0,0.0,24,0.0041015625,37500.0,0.0,22,0.001953125,18000.0,0.0,10
1774,1774,117000.0,117000.0,0.0,78,78,0,0.0,0.0984375,0.025634765624999997,0.042053773652164096,0.27091749525043013,0.8812282734646582,0.19230769230768918,78,59327.22270164658,7077.587398804724,171584.34347694664,172646.95234391093,173294.68159061522,173366.6515069157,0,0.029123691495516336,0,0.0984375,39000.0,0.0,28,0.0035156249999999997,37500.0,0.0,25,0.0005859375,28500.0,0.0,23,0.0,12000.0,0.0,10
1775,1775,135000.0,135000.0,0.0,90,90,0,0.0,0.100390625,0.027734375,0.04197628696052317,0.30388522168972476,0.916289592760181,0.16111111111110832,90,59844.45016494261,5750.790995307267,169571.38045919314,170960.6725139969,171549.77010828906,171615.22539654374,0,0.06849438687552577,0,0.100390625,46500.0,0.0,29,0.001171875,34500.0,0.0,27,0.00546875,36000.0,0.0,19,0.00390625,18000.0,0.0,8
1776,1776,136500.0,136500.0,0.0,91,91,0,0.0,0.1005859375,0.028076171875,0.04191544017678477,0.3097120064747959,0.8523054755043228,0.22252747252746974,91,62465.64149255265,6955.011200636625,172347.39998944476,173332.8736525543,174021.48134985185,174097.99331621826,0,0.07247407813172793,0,0.1005859375,48000.0,0.0,31,0.00703125,45000.0,0.0,24,0.0035156249999999997,31500.0,0.0,21,0.001171875,12000.0,0.0,10
1777,1777,112500.0,112500.0,0.0,75,75,0,0.0,0.0984375,0.024902343749999997,0.04245621613729006,0.25597481281971446,0.8928571428571429,0.18999999999999684,75,62720.10444173972,6579.049407914281,170366.4132313028,171381.36505244137,172080.35831151626,172158.02422919124,0,0.04007880998026152,0,0.0984375,40500.0,0.0,30,0.0005859375,31500.0,0.0,28,0.0005859375,27000.0,0.0,23,0.0,13500.0,0.0,11
1778,1778,157500.0,157500.0,0.0,105,105,0,0.0,0.104296875,0.031249999999999997,0.04221348845070417,0.35401411907873354,0.8940155692507298,0.1833333333333309,105,61839.082053242484,6237.050538882613,171233.02922754735,172396.60474386663,173075.66329997533,173153.94591095299,0,0.10372878755982687,0,0.104296875,55500.0,0.0,31,0.0083984375,43500.0,0.0,21,0.0083984375,40500.0,0.0,19,0.00390625,18000.0,0.0,8
1779,1779,112500.0,112500.0,0.0,75,75,0,0.0,0.1001953125,0.026513671875,0.04254885726272814,0.2796929959362087,0.8928571428571429,0.18999999999999684,75,63202.29571996987,6200.591881424189,171678.1596849203,173210.00965297356,173226.77069773985,173228.63303604722,0,0.03530527099000416,0,0.1001953125,40500.0,0.0,30,0.0029296875,31500.0,0.0,25,0.00234375,27000.0,0.0,23,0.0005859375,13500.0,0.0,12
1780,1780,108000.0,108000.0,0.0,72,72,0,0.0,0.0966796875,0.024609375,0.04161187702238595,0.25913122879079703,0.8937931034482759,0.18055555555555225,72,61536.602392474706,7037.389934767038,172130.75991795547,173295.2880481896,173757.2813828517,173808.61397559196,0,0.029663649447248742,0,0.0966796875,37500.0,0.0,31,0.001171875,30000.0,0.0,23,0.0005859375,28500.0,0.0,22,0.0,12000.0,0.0,9
1781,1781,159000.0,159000.0,0.0,106,106,0,0.0,0.1044921875,0.03095703125,0.04248450950609684,0.3468127696289905,0.9020552344251767,0.17924528301886555,106,61440.970900541346,5995.16054212302,171968.83561659604,173360.6490380302,173676.39282141824,173710.43143942952,0,0.10947632591196226,0,0.1044921875,55500.0,0.0,29,0.0080078125,45000.0,0.0,23,0.007421875,39000.0,0.0,19,0.00390625,19500.0,0.0,9
1782,1782,109500.0,109500.0,0.0,73,73,0,0.0,0.09902343749999999,0.026220703124999998,0.04204969150461802,0.2799763289147305,0.8782135794330916,0.20205479452054464,73,65498.40689168278,6430.095362178981,174560.16848902553,175434.9040259993,175678.69936836488,175705.78773973882,0,0.03831512833681905,0,0.09902343749999999,40500.0,0.0,31,0.0029296875,30000.0,0.0,24,0.0029296875,27000.0,0.0,21,0.0,12000.0,0.0,12
1783,1783,112500.0,112500.0,0.0,75,75,0,0.0,0.097265625,0.024462890624999997,0.04203335894998066,0.2530222816261597,0.8928571428571429,0.18999999999999684,75,64018.12575440784,6177.137128986418,174032.7771322824,175548.88709663288,176330.10223097322,176416.9039125666,0,0.04460666631868819,0,0.097265625,40500.0,0.0,30,0.0,31500.0,0.0,26,0.0005859375,27000.0,0.0,22,0.0,13500.0,0.0,9
1784,1784,157500.0,157500.0,0.0,105,105,0,0.0,0.1041015625,0.031298828125,0.042076445037814963,0.35621855092366217,0.8940155692507298,0.1833333333333309,105,63561.32324777643,6402.464055486023,176291.44735693483,177709.78335313738,177776.3932529118,177781.78867528588,0,0.10741941817677747,0,0.1041015625,55500.0,0.0,30,0.0087890625,43500.0,0.0,20,0.0083984375,40500.0,0.0,19,0.00390625,18000.0,0.0,8
1785,1785,115500.0,115500.0,0.0,77,77,0,0.0,0.1001953125,0.026220703125,0.04271997742748736,0.2736447493115771,0.9054673182651192,0.1785714285714255,77,63611.58029274584,6747.859346628189,176705.51023985594,177985.29503877432,178261.38646114912,178292.06328585744,0,0.037372479620466824,0,0.1001953125,40500.0,0.0,29,0.00234375,33000.0,0.0,27,0.00234375,27000.0,0.0,23,0.0,15000.0,0.0,14
1786,1786,112500.0,112500.0,0.0,75,75,0,0.0,0.09902343749999999,0.025195312499999997,0.042626701432890955,0.25891433078860765,0.8718226906385617,0.20999999999999686,75,67875.93864847074,6526.220036901534,178596.8055299379,179871.98902351543,180138.56327310888,180168.18263417482,0,0.05033974186181152,0,0.09902343749999999,42000.0,0.0,30,0.001171875,31500.0,0.0,23,0.0005859375,27000.0,0.0,21,0.0,12000.0,0.0,8
1787,1787,162000.0,162000.0,0.0,108,108,0,0.0,0.10878906249999999,0.031298828125,0.04476649737881151,0.3283276172333224,0.9067164179104478,0.1759259259259236,108,64865.81847408041,6380.705785438418,180187.89263435712,181711.2108126253,182242.53009754317,182303.2794752717,0,0.11102153355089013,0,0.10878906249999999,57000.0,0.0,28,0.00703125,45000.0,0.0,24,0.0064453125000000005,39000.0,0.0,20,0.0029296875,21000.0,0.0,11
1788,1788,112500.0,112500.0,0.0,75,75,0,0.0,0.1037109375,0.027392578125,0.04408060229566719,0.27858926016538865,0.8718226906385617,0.20999999999999686,75,69527.54425182601,6497.9152855575085,182705.62382289916,184743.44663288683,185479.239689179,185560.99447321147,0,0.04183910559941507,0,0.1037109375,42000.0,0.0,30,0.0035156249999999997,31500.0,0.0,23,0.00234375,27000.0,0.0,21,0.0,12000.0,0.0,11
1789,1789,112500.0,112500.0,0.0,75,75,0,0.0,0.1025390625,0.02578125,0.044316789298421685,0.2528668574013252,0.8985623003194888,0.18333333333333024,75,64553.76587166389,5591.4994037002325,182949.2269565165,183583.4400796722,183864.6185713647,183895.8606259972,0,0.0359175762443713,0,0.1025390625,39000.0,0.0,28,0.0005859375,33000.0,0.0,27,0.0,27000.0,0.0,22,0.0,13500.0,0.0,9
1790,1790,160500.0,160500.0,0.0,107,107,0,0.0,0.11132812499999999,0.03286132812499999,0.04533572423931779,0.34443374732698806,0.8831379203949399,0.1985981308411191,107,68617.13817689763,6709.716244272888,184576.3667931795,186299.47965397924,186797.47413640222,186851.82134895027,0,0.11836882606680119,0,0.11132812499999999,58500.0,0.0,30,0.0083984375,45000.0,0.0,22,0.0078125,39000.0,0.0,18,0.00390625,18000.0,0.0,8
1791,1791,112500.0,112500.0,0.0,75,75,0,0.0,0.10546875,0.027392578125,0.045085549098556076,0.26961941629224945,0.8985623003194888,0.18333333333333024,75,65823.86087037792,6483.723697721958,185424.06822573542,186402.72773918704,187134.61694458965,187215.93796741217,0,0.03010860562456823,0,0.10546875,39000.0,0.0,30,0.00234375,33000.0,0.0,27,0.0017578124999999998,27000.0,0.0,23,0.0,13500.0,0.0,13
1792,1792,112500.0,112500.0,0.0,75,75,0,0.0,0.10488281249999999,0.026367187499999997,0.0453316483651969,0.25280279637475894,0.8718226906385617,0.20999999999999686,75,70603.90302894662,6787.801699236035,185423.96806671322,185908.91294466302,186278.79824764986,186319.8966146484,0,0.052087125609266885,0,0.10488281249999999,42000.0,0.0,29,0.0005859375,31500.0,0.0,24,0.0,27000.0,0.0,21,0.0,12000.0,0.0,8
1793,1793,160500.0,160500.0,0.0,107,107,0,0.0,0.11171874999999999,0.03173828125,0.04621968280916142,0.32043697744123684,0.8981016630059617,0.1845794392523341,107,65480.60786510099,6082.513271346688,185233.10667990593,186217.04878452196,186537.39133202785,186571.6367028281,0,0.10754865390301122,0,0.11171874999999999,55500.0,0.0,30,0.007421875,48000.0,0.0,25,0.005859375,37500.0,0.0,19,0.001953125,19500.0,0.0,11
1794,1794,114000.0,114000.0,0.0,76,76,0,0.0,0.1083984375,0.02841796875,0.04618975452913681,0.2745918854431518,0.8719806763285024,0.21052631578947056,76,70090.1855122393,7098.1173261888325,186329.4157906007,188399.96054168977,189112.56779864448,189191.74638275057,0,0.04551661606244562,0,0.1083984375,42000.0,0.0,29,0.0029296875,33000.0,0.0,25,0.00234375,27000.0,0.0,20,0.0,12000.0,0.0,10
1795,1795,111000.0,111000.0,0.0,74,74,0,0.0,0.10488281249999999,0.026367187499999997,0.0453316483651969,0.25280279637475894,0.8982939632545932,0.18243243243242935,74,64203.84211092613,5937.94602913782,185695.48354960792,186704.68896048068,186776.10261995823,186784.03747101128,0,0.03253294163746664,0,0.10488281249999999,37500.0,0.0,31,0.0005859375,34500.0,0.0,27,0.0,25500.0,0.0,21,0.0,13500.0,0.0,9
1796,1796,162000.0,162000.0,0.0,108,108,0,0.0,0.115625,0.032958984375,0.047751484752958845,0.32267785259615356,0.8783132530120482,0.20370370370370128,108,71018.20200106894,6116.472110666335,189211.3447879143,191019.05921989938,191135.09383629842,191145.05146948993,0,0.12833986732816438,0,0.115625,60000.0,0.0,29,0.0064453125000000005,45000.0,0.0,24,0.0068359375,39000.0,0.0,19,0.0029296875,18000.0,0.0,9
1797,1797,112500.0,112500.0,0.0,75,75,0,0.0,0.1083984375,0.028125,0.046357618339127084,0.2690536532943453,0.8951304901336729,0.18333333333333024,75,64400.41652372291,6107.5445040389895,187913.0055666201,189715.91678530365,190344.05233073796,190413.84516911954,0,0.02607553480429782,0,0.1083984375,37500.0,0.0,30,0.0029296875,36000.0,0.0,26,0.001171875,25500.0,0.0,22,0.0,13500.0,0.0,12
1798,1798,114000.0,114000.0,0.0,76,76,0,0.0,0.1072265625,0.026953124999999998,0.04634650806494976,0.2527415356257704,0.8646706586826347,0.21710526315789158,76,73672.85687923765,6364.618638794869,189663.5393186789,191208.5510911066,191672.492909831,191724.04200080037,0,0.061743954560062146,0,0.1072265625,43500.0,0.0,31,0.0,31500.0,0.0,26,0.0005859375,27000.0,0.0,19,0.0,12000.0,0.0,8
1799,1799,162000.0,162000.0,0.0,108,108,0,0.0,0.1130859375,0.032080078125,0.04681522372665652,0.31952698201199203,0.8966789667896679,0.1851851851851829,108,66787.43070815255,6593.404482357204,190364.96106910595,191366.7978724204,191414.0826847204,191418.24237529188,0,0.10865873249570601,0,0.1130859375,55500.0,0.0,31,0.0078125,49500.0,0.0,25,0.00546875,37500.0,0.0,20,0.001953125,19500.0,0.0,11
1800,1800,115500.0,115500.0,0.0,77,77,0,0.0,0.11015625,0.028564453125,0.04711858403168673,0.2687478133023886,0.8713991769547325,0.2110389610389578,77,71512.16187865878,7110.021833151579,192044.9565520674,193072.51619600446,193101.97850912283,193105.2520994693,0,0.04662931955644881,0,0.11015625,42000.0,0.0,29,0.0029296875,34500.0,0.0,26,0.001171875,27000.0,0.0,22,0.0,12000.0,0.0,10
1801,1801,111000.0,111000.0,0.0,74,74,0,0.0,0.108984375,0.027392578124999997,0.04710765323054635,0.25269731907700976,0.8610062893081761,0.2229729729729697,74,73681.10633545168,6473.517145626247,192339.02427839302,193417.581030808,193423.52800493536,193424.18877983838,0,0.05270083937000169,0,0.108984375,42000.0,0.0,30,0.0005859375,34500.0,0.0,27,0.0,21000.0,0.0,16,0.0,13500.0,0.0,9
1802,1802,160500.0,160500.0,0.0,107,107,0,0.0,0.120703125,0.03349609375,0.05037197980511888,0.3066107560957811,0.8686646433990896,0.21728971962616583,107,75498.52571602438,6082.080842912197,194763.39822054133,196932.71622811377,197820.18114178994,197918.63177789748,0,0.12910616526548077,0,0.120703125,61500.0,0.0,29,0.00546875,46500.0,0.0,26,0.005859375,33000.0,0.0,16,0.001953125,19500.0,0.0,11
1803,1803,112500.0,112500.0,0.0,75,75,0,0.0,0.11542968749999999,0.029443359374999995,0.04964826366235056,0.26019272830238566,0.8538251366120219,0.22999999999999665,75,77176.6616604052,6311.001393444836,196943.7721752852,198267.81476702914,198371.14933151862,198382.63094979525,0,0.04811800430843015,0,0.11542968749999999,43500.0,0.0,30,0.0017578124999999998,34500.0,0.0,26,0.0005859375,21000.0,0.0,19,0.0,13500.0,0.0,11
1804,1804,120000.0,120000.0,0.0,80,80,0,0.0,0.11640625,0.029248046875,0.050321380589684786,0.25252534842135205,0.8394543546694648,0.24374999999999702,80,81489.94541808116,6635.752528004348,201887.61113748103,203132.58722604072,203679.5808390826,203740.35790719837,0,0.07206641110634816,0,0.11640625,48000.0,0.0,31,0.0,36000.0,0.0,27,0.0005859375,22500.0,0.0,15,0.0,13500.0,0.0,9
1805,1805,160500.0,160500.0,0.0,107,107,0,0.0,0.12675781249999998,0.034521484374999994,0.0532824483160587,0.29566017200790234,0.8729033241842025,0.2126168224299041,107,79948.39626707255,6568.227129422128,206165.5930079095,207117.78866944968,207176.8283146515,207183.48309738934,0,0.11973992747969363,0,0.12675781249999998,61500.0,0.0,30,0.005859375,46500.0,0.0,25,0.0044921875,31500.0,0.0,17,0.0009765625,21000.0,0.0,13
1806,1806,115500.0,115500.0,0.0,77,77,0,0.0,0.12246093749999999,0.031054687499999997,0.052778302017196035,0.25718383645566123,0.860272780034823,0.2240259740259709,77,80040.40122422257,6498.218105651438,209689.1978026703,212528.88961497275,213154.69343251322,213224.2271900177,0,0.04471483682633335,0,0.12246093749999999,43500.0,0.0,29,0.0017578124999999998,36000.0,0.0,27,0.0,22500.0,0.0,20,0.0,13500.0,0.0,10
1807,1807,133500.0,133500.0,0.0,89,89,0,0.0,0.12539062499999998,0.03349609375,0.0530841445900784,0.2847747682327597,0.8451771233461375,0.23314606741572752,89,81252.6203619641,5907.292119495571,210422.56945105494,211934.38090568542,212526.0448990462,212591.78534275293,0,0.08122826164173338,0,0.12539062499999998,51000.0,0.0,31,0.005664062500000001,43500.0,0.0,25,0.0009765625,22500.0,0.0,14,0.001953125,16500.0,0.0,9
1808,1808,141000.0,141000.0,0.0,94,94,0,0.0,0.1291015625,0.03432617187499999,0.054741772560407825,0.2822277425618182,0.8717442778216259,0.2127659574468057,94,83500.82555298967,6951.859885152429,214855.7997055188,216636.00980651833,217252.6745280844,217321.19283048064,0,0.0912847378907115,0,0.1291015625,54000.0,0.0,31,0.005078125,39000.0,0.0,25,0.0025390624999999997,31500.0,0.0,19,0.0005859375,16500.0,0.0,12
1809,1809,106500.0,106500.0,0.0,71,71,0,0.0,0.125390625,0.031640625,0.05412870201506718,0.2546805380224692,0.8709398756046994,0.2147887323943627,71,83157.60545958452,6109.304364271462,216082.9135647528,217071.16006933004,217677.10532848522,217744.43257950246,0,0.03873277483391817,0,0.125390625,40500.0,0.0,30,0.001171875,31500.0,0.0,27,0.0,21000.0,0.0,17,0.0,13500.0,0.0,10
1810,1810,157500.0,157500.0,0.0,105,105,0,0.0,0.13515625,0.038232421875,0.05597268729362449,0.3181341262181263,0.8692052980132451,0.21666666666666412,105,85049.79128581384,6532.195840738714,221394.47678384036,222631.60131024392,223612.35652777166,223725.51918399334,0,0.12053292813841135,0,0.13515625,60000.0,0.0,30,0.00703125,46500.0,0.0,25,0.0068359375,31500.0,0.0,14,0.00390625,19500.0,0.0,9
1811,1811,115500.0,115500.0,0.0,77,77,0,0.0,0.13125,0.034277343749999994,0.055995364814753236,0.27258064516129027,0.8673200702165009,0.21753246753246436,77,88358.09773782582,7466.727475933731,223639.268767561,224252.4175644657,224601.49421418674,224640.28050860018,0,0.05715491904247561,0,0.13125,45000.0,0.0,30,0.0035156249999999997,33000.0,0.0,24,0.001171875,22500.0,0.0,20,0.001171875,15000.0,0.0,12
1812,1812,109500.0,109500.0,0.0,73,73,0,0.0,0.12890625,0.032666015624999996,0.05556586991036192,0.25684206783004654,0.8911371237458194,0.19520547945205147,73,84613.19092134183,6289.888929642737,225767.44647925644,228015.57431565106,228832.99154495733,228923.81568154693,0,0.046341985911073955,0,0.12890625,40500.0,0.0,31,0.001171875,31500.0,0.0,25,0.0,22500.0,0.0,17,0.0005859375,15000.0,0.0,11
1813,1813,156000.0,156000.0,0.0,104,104,0,0.0,0.138671875,0.039257812499999996,0.05742038024202445,0.3185382295547276,0.8694533762057878,0.2163461538461513,104,88234.13007092812,6149.891525972635,227338.63217245974,228462.67864647924,228921.0985904048,228973.2024108097,0,0.12735333401599405,0,0.138671875,60000.0,0.0,30,0.0080078125,45000.0,0.0,23,0.0068359375,31500.0,0.0,14,0.003515625,19500.0,0.0,10
1814,1814,109500.0,109500.0,0.0,73,73,0,0.0,0.1318359375,0.034130859375,0.05641968881390746,0.2679178196690515,0.8840411413404115,0.20205479452054464,73,85215.9468136933,6130.539954148233,227839.7471368283,228862.3089703548,229076.34042811173,229100.12170119584,0,0.0443574681343656,0,0.1318359375,40500.0,0.0,32,0.0029296875,31500.0,0.0,25,0.0017578124999999998,24000.0,0.0,20,0.0,13500.0,0.0,13
1815,1815,105000.0,105000.0,0.0,70,70,0,0.0,0.130078125,0.032666015624999996,0.05624141627621622,0.2522599287432252,0.8928571428571429,0.1928571428571395,70,86265.71674214017,6760.745857875794,228077.31485625505,229483.95880095699,230100.4317187861,230168.928709656,0,0.04791975552258908,0,0.130078125,39000.0,0.0,29,0.0005859375,30000.0,0.0,24,0.0,21000.0,0.0,17,0.0,15000.0,0.0,10
1816,1816,159000.0,159000.0,0.0,106,106,0,0.0,0.13984375,0.039501953124999996,0.057954253571671166,0.31721338490320955,0.872360248447205,0.2122641509433938,106,90353.4799070323,5963.0580977238715,232024.93285347894,233528.56761852728,234223.68984824416,234304.37555701286,0,0.14077386961956181,0,0.13984375,61500.0,0.0,31,0.0083984375,43500.0,0.0,21,0.005859375,34500.0,0.0,17,0.00390625,19500.0,0.0,9
1817,1817,108000.0,108000.0,0.0,72,72,0,0.0,0.134765625,0.03486328125,0.05768806882104616,0.2675256563509708,0.8987517337031901,0.18749999999999667,72,85557.61668520152,6337.007066294551,233678.50748985523,234861.26576475173,235496.50135262025,235567.08308460563,0,0.04223083387769322,0,0.134765625,39000.0,0.0,28,0.0029296875,31500.0,0.0,25,0.0017578124999999998,22500.0,0.0,18,0.0,15000.0,0.0,14
1818,1818,111000.0,111000.0,0.0,74,74,0,0.0,0.132421875,0.03310546875,0.05734035388338372,0.250011327519167,0.888961038961039,0.19594594594594272,74,86115.01785486423,6347.567681148648,233217.5869059991,234821.88772644012,235253.93265835708,235301.9376507923,0,0.05885901889041747,0,0.132421875,40500.0,0.0,31,0.0,31500.0,0.0,26,0.0,25500.0,0.0,20,0.0,13500.0,0.0,9
1819,1819,157500.0,157500.0,0.0,105,105,0,0.0,0.1412109375,0.03994140625,0.05848565876250167,0.31805252930864675,0.8876811594202898,0.19761904761904514,105,85918.3038314554,6037.447626255453,234443.35381294787,235629.7052614069,236126.0830177846,236181.08482852578,0,0.12831463398918083,0,0.1412109375,57000.0,0.0,29,0.0078125,48000.0,0.0,24,0.0068359375,31500.0,0.0,14,0.00390625,21000.0,0.0,10
1820,1820,114000.0,114000.0,0.0,76,76,0,0.0,0.13652343749999998,0.034863281249999996,0.05869985510111248,0.26076682306378623,0.8751515151515151,0.21052631578947056,76,88292.13275245852,6234.821429502219,235910.90994050726,237609.02166447788,238213.0337012604,238280.14614979178,0,0.06022912289538043,0,0.13652343749999998,42000.0,0.0,30,0.00234375,34500.0,0.0,27,0.0005859375,24000.0,0.0,22,0.0,13500.0,0.0,13
1821,1821,114000.0,114000.0,0.0,76,76,0,0.0,0.13359374999999998,0.03369140624999999,0.05767914108271757,0.2543991895251385,0.9127686472819216,0.17105263157894424,76,82422.30444524752,5889.357308499515,236727.26508227177,238025.29259718582,238109.4027257096,238118.74829554558,0,0.05435516672204401,0,0.13359374999999998,39000.0,0.0,31,0.0005859375,34500.0,0.0,26,0.0005859375,24000.0,0.0,16,0.0,16500.0,0.0,11
1822,1822,157500.0,157500.0,0.0,105,105,0,0.0,0.14238281249999998,0.04003906249999999,0.05912067757224677,0.31443835062962483,0.8736133122028527,0.21190476190475938,105,89506.89538964942,6157.878149718046,238178.90168861896,239546.19735795617,240272.3651899237,240356.6254364699,0,0.13674814178210604,0,0.14238281249999998,58500.0,0.0,30,0.0083984375,46500.0,0.0,23,0.0064453125000000005,34500.0,0.0,17,0.0029296875,18000.0,0.0,9
1823,1823,112500.0,112500.0,0.0,75,75,0,0.0,0.13652343749999998,0.03515624999999999,0.058533660594630686,0.2651092602812326,0.9090174531351002,0.16999999999999682,75,81013.44791785936,5805.454909518361,238424.5600618653,239613.98036352827,240078.4232229526,240130.02798511088,0,0.0425588812230999,0,0.13652343749999998,37500.0,0.0,29,0.0029296875,36000.0,0.0,28,0.001171875,22500.0,0.0,20,0.0,16500.0,0.0,14
1824,1824,114000.0,114000.0,0.0,76,76,0,0.0,0.1353515625,0.034277343749999994,0.058356698216096584,0.25651537833041677,0.8709288299155609,0.21052631578947056,76,85984.18576498015,6600.478063724935,238324.04919126257,239489.83590941504,240199.55219688153,240278.4095621556,0,0.06611240249552484,0,0.1353515625,40500.0,0.0,29,0.001171875,36000.0,0.0,27,0.0005859375,25500.0,0.0,18,0.0,12000.0,0.0,8
1825,1825,159000.0,159000.0,0.0,106,106,0,0.0,0.1412109375,0.039160156249999994,0.05893722569714303,0.30626778456252346,0.9008980115458627,0.18396226415094108,106,84785.25485934915,5918.200849544257,239534.70024921745,240577.73730403706,240718.3093127824,240734.41897070408,0,0.12902879079208207,0,0.1412109375,55500.0,0.0,31,0.00703125,48000.0,0.0,26,0.00546875,34500.0,0.0,18,0.0029296875,21000.0,0.0,11
1826,1826,114000.0,114000.0,0.0,76,76,0,0.0,0.1376953125,0.03544921875,0.059041017531023574,0.2649800287150801,0.8595238095238096,0.2236842105263126,76,90551.24763955391,7347.177300814539,242114.74410050362,244555.40679924376,245243.74223954993,245320.22395513952,0,0.06543704227277289,0,0.1376953125,42000.0,0.0,30,0.0029296875,36000.0,0.0,27,0.001171875,24000.0,0.0,20,0.0,12000.0,0.0,11
1827,1827,112500.0,112500.0,0.0,75,75,0,0.0,0.134765625,0.033837890625,0.05827114559667734,0.25218132438788776,0.903179190751445,0.17666666666666342,75,82490.40880794634,5609.296974115074,242953.79044448957,244429.8053960252,244635.20431945744,244658.02642206103,0,0.05192307782103701,0,0.134765625,37500.0,0.0,30,0.0005859375,36000.0,0.0,28,0.0,24000.0,0.0,18,0.0,15000.0,0.0,10
